entity,brand,num,condition,day
13_5,Nikon,16.2,Shade;Cloudy;Fluorescent;Flash;Incandescent;Preset Manual;Color Temperature,1
18_5,Canon,19,Auto;Daylight;Shade;Cloudy;Preset;Custom;Tungsten Light;White Fluorescent LightFlashCustomColor Temperature Setting,1
19_5,Nikon,25,Auto;Preset;Cloudy;Flash;Fluorescent;White Balance Presets;Custom White Balance,1
23_5,Canon,19,Available Auto;Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Daylight;Shade;Cloudy,1
41_5,Nikon,24.7,Auto;Preset;Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten,1
44_5,Nikon,24.7,Auto;Preset;Cloudy;Flash;Fluorescent;Incandescent,1
48_5,Canon,12.1,Daylight;Cloudy;Tungsten;Fluorescent;Flash;Auto,1
570_5,Nikon,36.3,Cloudy;Flash;Fluorescent;Incandescent;Shade;Auto,1
58_5,Nikon,10.1,Cloudy;Sunny;Flash;Fluorescent;Incandescent;Shade,1
65_5,Fujifilm,16,Automatic;Preset,1
67_5,Canon,16,Fluorescent;Cloudy;Tungsten;Custom,1
69_5,Sony,36.4,Daylight;Shade;Cloudy;Underwater;Auto;Incandescent,1
70_5,Panasonic,14.1,Daylight;Cloudy;Shade;Incandescent,1
75_5,Nikon,17,Auto;incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Incandescent,1
76_5,Nikon,24.3,Auto;Custom White Balance;White Balance Presets;Incandescent;Fluorescent;Direct Sunlight;Flash;Cloudy,1
83_5,,10.1,Auto,1
88_5,Sony,20,Cloudy;Flash;Daylight;one Push;Fluorescent White Balance 3;Fluorescent White Balance 1,1
96_5,Canon,20.9,Auto;preset;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission;Preset;Custom,1
101_5,Canon,23.4,Auto;Preset;Color Temperature Setting;User Defined;White Balance Correction and White Balance Bracketing;Cloudy,1
