0,entity,Domain,Conditions,Humidity,day
1,31,Austin,Cloudy,,1
2,31,Austin,Overcast,94.417279,1
3,31,Austin,Overcast,93.32298473,1
4,31,Austin,Overcast,81.15799536,1
5,31,Austin,Cloudy,85.64016125,1
6,31,Austin,Overcast,79.65007754,1
7,31,Austin,Cloudy,89.61992068,1
14,31,Austin,Cloudy,79.31755889,1
8,31,Austin,Cloudy,83.06588203,1
9,31,Austin,Cloudy,78.94034608,1
10,31,Austin,mostly,74.63360578,1
11,31,Austin,Cloudy,88.69761582,1
12,31,Austin,Cloudy,85.98136433,1
13,31,Austin,Cloudy,85.98136433,1
15,31,Austin,Cloudy,85.98136433,1
1,35,Austin,Cloudy,,1
2,35,Austin,Overcast,75.1433176,1
3,35,Austin,Overcast,79.35060168,1
4,35,Austin,Overcast,77.32290747,1
5,35,Austin,Cloudy,92.50260472,1
6,35,Austin,Overcast,87.68363376,1
7,35,Austin,Cloudy,79.19477716,1
14,35,Austin,Mostly,87.19043271,1
8,35,Austin,Mostly,91.35179515,1
9,35,Austin,Cloudy,72.85155468,1
10,35,Austin,mostly,85.83550412,1
11,35,Austin,Cloudy,76.82832561,1
12,35,Austin,Cloudy,89.96469272,1
13,35,Austin,Cloudy,89.96469272,1
15,35,Austin,Cloudy,89.96469272,1
1,38,Austin,Cloudy,,1
2,38,Austin,Overcast,79.47060433,1
3,38,Austin,Overcast,82.4649384,1
4,38,Austin,Overcast,68.01727531,1
5,38,Austin,Cloudy,88.29593389,1
6,38,Austin,Overcast,90.21169921,1
7,38,Austin,Cloudy,81.62589389,1
14,38,Austin,Cloudy,85.63561515,1
8,38,Austin,Cloudy,77.21369981,1
9,38,Austin,term forecastCloudy,85.39001802,1
10,38,Austin,cloudy,80.15286222,1
11,38,Austin,Cloudy,80.29750108,1
12,38,Austin,Cloudy,79.51182546,1
13,38,Austin,Cloudy,79.51182546,1
15,38,Austin,Cloudy,79.51182546,1
1,39,Austin,Cloudy,,1
2,39,Austin,Overcast,85.26542769,1
3,39,Austin,Overcast,80.84656098,1
4,39,Austin,Overcast,71.3883527,1
5,39,Austin,Cloudy,87.01744313,1
6,39,Austin,Overcast,92.2104433,1
7,39,Austin,Cloudy,80.87332489,1
14,39,Austin,Cloudy,79.4247204,1
8,39,Austin,Cloudy,78.72018849,1
9,39,Austin,Short term,85.14962023,1
10,39,Austin,cloudy,83.40095441,1
11,39,Austin,Cloudy,83.19321287,1
12,39,Austin,Cloudy,81.65496107,1
13,39,Austin,Cloudy,81.65496107,1
15,39,Austin,Cloudy,81.65496107,1
1,43,Austin,Cloudy,,1
2,43,Austin,And Mist,85.63830168,1
3,43,Austin,Overcast,97.6946809,1
4,43,Austin,Overcast,73.30055795,1
5,43,Austin,Showers,100.7733173,1
6,43,Austin,Mist,100.6707801,1
7,43,Austin,Cloudy,91.90191549,1
14,43,Austin,Drizzle,92.34809694,1
8,43,Austin,Showers,97.92519123,1
9,43,Austin,term forecastFog,90.74455791,1
10,43,Austin,mostly,94.96596372,1
11,43,Austin,Mist,91.71977951,1
12,43,Austin,Cloudy,100.9889332,1
13,43,Austin,Cloudy,100.9889332,1
15,43,Austin,Cloudy,100.9889332,1
1,50,Austin,Cloudy,,1
2,50,Austin,Fog Mist,75.69671831,1
3,50,Austin,Haze,79.11173534,1
4,50,Austin,Haze,70.48755099,1
5,50,Austin,Fog,80.06923304,1
6,50,Austin,Unclear,74.09462551,1
7,50,Austin,Cloudy,77.67393273,1
14,50,Austin,Cloudy,82.78601895,1
8,50,Austin,Fog,86.43775204,1
9,50,Austin,term forecastHaze,84.13991841,1
10,50,Austin,cloudy,84.41463532,1
11,50,Austin,Light,82.5142044,1
12,50,Austin,Mostly,81.58222229,1
13,50,Austin,Mostly,81.58222229,1
15,50,Austin,Mostly,81.58222229,1
13,60,Austin,Overcast,83.98582327,1
1,60,Austin,Overcast,83.98582327,1
2,60,Austin,Overcast,83.98582327,1
3,60,Austin,Overcast,83.98582327,1
4,60,Austin,Overcast,83.98582327,1
5,60,Austin,Overcast,83.98582327,1
6,60,Austin,Overcast,83.98582327,1
7,60,Austin,Overcast,83.98582327,1
8,60,Austin,Overcast,83.98582327,1
9,60,Austin,Overcast,83.98582327,1
10,60,Austin,Overcast,83.98582327,1
11,60,Austin,Overcast,83.98582327,1
12,60,Austin,Overcast,83.98582327,1
14,60,Austin,Overcast,83.98582327,1
15,60,Austin,Overcast,83.98582327,1
1,91,Austin,Partly,,1
2,91,Austin,Overcast,67.59473144,1
3,91,Austin,Scattered,63.32048091,1
4,91,Austin,Scattered,49.9560483,1
5,91,Austin,Cloudy,60.78814225,1
6,91,Austin,Cloudy,48.14503774,1
7,91,Austin,Cloudy,59.83873779,1
14,91,Austin,Partly,68.22477023,1
8,91,Austin,Cloudy,58.0702054,1
9,91,Austin,Partly,63.05995432,1
10,91,Austin,clear,69.8275294,1
11,91,Austin,Partly,66.60984029,1
12,91,Austin,Cloudy,73.60897049,1
13,91,Austin,Cloudy,68.03302461,1
15,91,Austin,Cloudy,68.03302461,1
1,104,Austin,Clean,,1
2,104,Austin,Sunny,74.06290634,1
3,104,Austin,Sunny,67.23131057,1
4,104,Austin,Sunny,44.450903,1
5,104,Austin,Sunny,84.63416831,1
6,104,Austin,Sunny,63.04739752,1
7,104,Austin,Cloudy,66.34846101,1
14,104,Austin,Mostly,73.5251147,1
8,104,Austin,Sunny,80.21923778,1
9,104,Austin,Sunny,63.97883811,1
10,104,Austin,clear,72.67586393,1
11,104,Austin,Partly,86.17971676,1
12,104,Austin,Cloudy,66.93683289,1
13,104,Austin,Clean,74.34942254,1
15,104,Austin,Clean,74.34942254,1
1,112,Austin,Clean,,1
2,112,Austin,Sunny,48.53690155,1
3,112,Austin,Sunny,49.88029542,1
4,112,Austin,Sunny,49.18466129,1
5,112,Austin,Sunny,58.41671257,1
6,112,Austin,Sunny,43.61233144,1
7,112,Austin,Sunny,50.87093605,1
14,112,Austin,Cloudy,58.67461049,1
8,112,Austin,Sunny,56.79320593,1
9,112,Austin,Sunny,47.58330558,1
10,112,Austin,sky,63.93310866,1
11,112,Austin,Partly,56.29008492,1
12,112,Austin,Partly,79.66427625,1
13,112,Austin,Clean,55.01901099,1
15,112,Austin,Clean,55.01901099,1
1,130,Austin,Cloudy,,1
2,130,Austin,Overcast,96.99611188,1
3,130,Austin,Overcast,77.59957824,1
4,130,Austin,Overcast,79.12161806,1
5,130,Austin,Cloudy,81.38069635,1
6,130,Austin,Overcast,85.94285724,1
7,130,Austin,Cloudy,85.88182018,1
14,130,Austin,Cloudy,81.33175305,1
8,130,Austin,Cloudy,83.63044468,1
9,130,Austin,Cloudy,92.83652833,1
10,130,Austin,cloudy,87.07288854,1
11,130,Austin,Cloudy,89.2541321,1
12,130,Austin,Cloudy,91.87574055,1
13,130,Austin,Overcast,77.36910146,1
15,130,Austin,Overcast,77.36910146,1
1,132,Austin,Cloudy,,1
2,132,Austin,Overcast,92.93694273,1
3,132,Austin,Overcast,93.08269049,1
4,132,Austin,Overcast,83.10843253,1
5,132,Austin,Cloudy,92.79793203,1
6,132,Austin,Overcast,87.82738273,1
7,132,Austin,Cloudy,77.21590975,1
14,132,Austin,Cloudy,93.44223345,1
8,132,Austin,Cloudy,81.02938367,1
9,132,Austin,Cloudy,83.45212307,1
10,132,Austin,cloudy,83.17649392,1
11,132,Austin,Cloudy,82.26143937,1
12,132,Austin,Cloudy,88.86329909,1
13,132,Austin,Overcast,83.59886913,1
15,132,Austin,Overcast,83.59886913,1
1,145,Austin,Cloudy,,1
2,145,Austin,Overcast,88.68511716,1
3,145,Austin,Haze,77.66618502,1
4,145,Austin,Haze,64.51110374,1
5,145,Austin,Cloudy,86.19905847,1
6,145,Austin,Unclear,69.27638185,1
7,145,Austin,Cloudy,78.27035065,1
14,145,Austin,Cloudy,79.05655053,1
8,145,Austin,Cloudy,78.88021894,1
9,145,Austin,Cloudy,74.21743128,1
10,145,Austin,mostly,80.48680547,1
11,145,Austin,Cloudy,88.7496954,1
12,145,Austin,Cloudy,92.95691149,1
13,145,Austin,with Haze,74.8924174,1
15,145,Austin,with Haze,74.8924174,1
1,149,Austin,Rain,,1
2,149,Austin,Rain,101.910094,1
3,149,Austin,Light,100.8591178,1
4,149,Austin,Light Rain,107.5508269,1
5,149,Austin,Rain,95.04769597,1
6,149,Austin,Light,99.11581269,1
7,149,Austin,Showers,84.53171517,1
14,149,Austin,Showers,93.34047688,1
8,149,Austin,Rain,93.6648391,1
9,149,Austin,term forecastRain,96.18724524,1
10,149,Austin,rain,100.9130551,1
11,149,Austin,Rain,92.62986383,1
12,149,Austin,Rain,101.6351159,1
13,149,Austin,Rain,101.6351159,1
15,149,Austin,Rain,101.6351159,1
1,154,Austin,Cloudy,,1
2,154,Austin,Fog And,100.8980354,1
3,154,Austin,Overcast,88.58115919,1
4,154,Austin,Overcast,104.8975045,1
5,154,Austin,Showers,94.44764102,1
6,154,Austin,Mist,98.64695835,1
7,154,Austin,Cloudy,100.5220649,1
14,154,Austin,Drizzle,100.5501369,1
8,154,Austin,Showers,84.11442495,1
9,154,Austin,term forecastFog,86.75334918,1
10,154,Austin,cloudy,98.17354854,1
11,154,Austin,Mist,98.94428824,1
12,154,Austin,Cloudy,83.91648648,1
13,154,Austin,Cloudy,83.91648648,1
15,154,Austin,Cloudy,83.91648648,1
1,156,Austin,Rain,,1
2,156,Austin,Rain,97.65628612,1
3,156,Austin,Rain,99.30871975,1
4,156,Austin,Rain Mist,101.0956385,1
5,156,Austin,Rain,90.19013667,1
6,156,Austin,Light,93.70622809,1
7,156,Austin,Rain,105.9971496,1
8,156,Austin,Showers,94.28521666,1
9,156,Austin,Short term,96.13927412,1
10,156,Austin,light,96.78282717,1
11,156,Austin,Rain,86.14662836,1
12,156,Austin,Rain,96.96525587,1
13,156,Austin,Rain,96.96525587,1
14,156,Austin,Rain,96.96525587,1
15,156,Austin,Rain,96.96525587,1
1,167,Austin,Cloudy,,1
2,167,Austin,Fog Mist,87.9072288,1
3,167,Austin,Rain,103.3801188,1
4,167,Austin,Rain Mist,90.51730823,1
5,167,Austin,Fog,100.997596,1
6,167,Austin,Light,88.64807067,1
7,167,Austin,Cloudy,100.2930165,1
8,167,Austin,Fog,100.5235855,1
9,167,Austin,term forecastRain,93.17634722,1
10,167,Austin,mostly,103.3093871,1
11,167,Austin,Mist,98.69296549,1
12,167,Austin,Rain,104.8114067,1
13,167,Austin,Rain,104.8114067,1
14,167,Austin,Rain,104.8114067,1
15,167,Austin,Rain,104.8114067,1
13,174,Austin,Mist;Fog,86.82556585,1
1,174,Austin,Mist;Fog,86.82556585,1
2,174,Austin,Mist;Fog,86.82556585,1
3,174,Austin,Mist;Fog,86.82556585,1
4,174,Austin,Mist;Fog,86.82556585,1
5,174,Austin,Mist;Fog,86.82556585,1
6,174,Austin,Mist;Fog,86.82556585,1
7,174,Austin,Mist;Fog,86.82556585,1
8,174,Austin,Mist;Fog,86.82556585,1
9,174,Austin,Mist;Fog,86.82556585,1
10,174,Austin,Mist;Fog,86.82556585,1
11,174,Austin,Mist;Fog,86.82556585,1
12,174,Austin,Mist;Fog,86.82556585,1
14,174,Austin,Mist;Fog,86.82556585,1
15,174,Austin,Mist;Fog,86.82556585,1
1,205,Austin,Fog,,1
2,205,Austin,Fog And,96.14180232,1
3,205,Austin,Overcast,86.63201957,1
4,205,Austin,Overcast,93.59364803,1
5,205,Austin,Showers,101.5545108,1
6,205,Austin,Mist,94.46213039,1
7,205,Austin,Fog,88.74749325,1
14,205,Austin,Cloudy,90.71638504,1
8,205,Austin,Showers,98.8316222,1
9,205,Austin,Short term,101.2280964,1
10,205,Austin,mostly,91.67223295,1
11,205,Austin,Mist,97.89157811,1
12,205,Austin,Light,109.9324806,1
13,205,Austin,Light,109.9324806,1
15,205,Austin,Light,109.9324806,1
1,209,Austin,Fog,,1
2,209,Austin,And Mist,94.58036548,1
3,209,Austin,Overcast,88.80127954,1
4,209,Austin,Overcast,84.89975759,1
5,209,Austin,Rain,93.29876588,1
6,209,Austin,Mist,100.8651796,1
7,209,Austin,Fog,84.66520497,1
14,209,Austin,Drizzle,100.7359859,1
8,209,Austin,Showers,94.87061921,1
9,209,Austin,Fog,86.68437499,1
10,209,Austin,rain,102.9114381,1
11,209,Austin,Rain,104.3593702,1
12,209,Austin,Light,107.4576581,1
13,209,Austin,Light,107.4576581,1
15,209,Austin,Light,107.4576581,1
13,251,Austin,Mist;Fog,93.88008712,1
1,251,Austin,Mist;Fog,93.88008712,1
2,251,Austin,Mist;Fog,93.88008712,1
3,251,Austin,Mist;Fog,93.88008712,1
4,251,Austin,Mist;Fog,93.88008712,1
5,251,Austin,Mist;Fog,93.88008712,1
6,251,Austin,Mist;Fog,93.88008712,1
7,251,Austin,Mist;Fog,93.88008712,1
8,251,Austin,Mist;Fog,93.88008712,1
9,251,Austin,Mist;Fog,93.88008712,1
10,251,Austin,Mist;Fog,93.88008712,1
11,251,Austin,Mist;Fog,93.88008712,1
12,251,Austin,Mist;Fog,93.88008712,1
14,251,Austin,Mist;Fog,93.88008712,1
15,251,Austin,Mist;Fog,93.88008712,1
13,254,Austin,Mist;Fog,88.4282313,1
1,254,Austin,Mist;Fog,88.4282313,1
2,254,Austin,Mist;Fog,88.4282313,1
3,254,Austin,Mist;Fog,88.4282313,1
4,254,Austin,Mist;Fog,88.4282313,1
5,254,Austin,Mist;Fog,88.4282313,1
6,254,Austin,Mist;Fog,88.4282313,1
7,254,Austin,Mist;Fog,88.4282313,1
8,254,Austin,Mist;Fog,88.4282313,1
9,254,Austin,Mist;Fog,88.4282313,1
10,254,Austin,Mist;Fog,88.4282313,1
11,254,Austin,Mist;Fog,88.4282313,1
12,254,Austin,Mist;Fog,88.4282313,1
14,254,Austin,Mist;Fog,88.4282313,1
15,254,Austin,Mist;Fog,88.4282313,1
13,257,Austin,Overcast Haze,76.62818714,1
1,257,Austin,Overcast Haze,76.62818714,1
2,257,Austin,Overcast Haze,76.62818714,1
3,257,Austin,Overcast Haze,76.62818714,1
4,257,Austin,Overcast Haze,76.62818714,1
5,257,Austin,Overcast Haze,76.62818714,1
6,257,Austin,Overcast Haze,76.62818714,1
7,257,Austin,Overcast Haze,76.62818714,1
8,257,Austin,Overcast Haze,76.62818714,1
9,257,Austin,Overcast Haze,76.62818714,1
10,257,Austin,Overcast Haze,76.62818714,1
11,257,Austin,Overcast Haze,76.62818714,1
12,257,Austin,Overcast Haze,76.62818714,1
14,257,Austin,Overcast Haze,76.62818714,1
15,257,Austin,Overcast Haze,76.62818714,1
1,259,Austin,Cloudy,,1
2,259,Austin,Unclear,72.88036911,1
3,259,Austin,Haze,87.61386286,1
4,259,Austin,Haze,76.94076535,1
5,259,Austin,Cloudy,73.03785883,1
6,259,Austin,Unclear,73.56611775,1
7,259,Austin,Cloudy,78.99929107,1
14,259,Austin,Cloudy,70.41022836,1
8,259,Austin,Cloudy,79.69270531,1
9,259,Austin,term forecastHaze,80.06663803,1
10,259,Austin,cloudy,72.17981573,1
11,259,Austin,Cloudy,77.1385242,1
12,259,Austin,Cloudy,94.58778993,1
13,259,Austin,Cloudy,94.58778993,1
15,259,Austin,Cloudy,94.58778993,1
1,273,Austin,Rain,,1
2,273,Austin,Light,81.37636988,1
3,273,Austin,Rain,89.75881597,1
4,273,Austin,Light Mist,83.90687617,1
5,273,Austin,Rain,93.22521255,1
6,273,Austin,Light,97.92946299,1
7,273,Austin,Showers,87.18640074,1
14,273,Austin,Cloudy,98.61705601,1
8,273,Austin,Cloudy,87.9669214,1
9,273,Austin,Rain,83.32131947,1
10,273,Austin,light,95.53197833,1
11,273,Austin,Rain,96.42633299,1
12,273,Austin,Rain,88.36478471,1
13,273,Austin,Rain,88.36478471,1
15,273,Austin,Rain,88.36478471,1
1,275,Austin,Rain,,1
2,275,Austin,Rain,83.74606902,1
3,275,Austin,Rain,101.5053781,1
4,275,Austin,Light Mist,91.09180308,1
5,275,Austin,Rain,100.0074496,1
6,275,Austin,Rain,90.7366918,1
7,275,Austin,Rain,90.06769934,1
14,275,Austin,Rain,92.5310987,1
8,275,Austin,Rain,91.15268055,1
9,275,Austin,Short forecastRain,93.16727591,1
10,275,Austin,rain,99.53231925,1
11,275,Austin,Rain,90.59262989,1
12,275,Austin,Rain,93.6191123,1
13,275,Austin,Rain,93.6191123,1
15,275,Austin,Rain,93.6191123,1
1,280,Austin,Rain,,1
2,280,Austin,Rain,101.7259733,1
3,280,Austin,Rain,98.78253278,1
4,280,Austin,Light Mist,99.22510014,1
5,280,Austin,Rain,95.49626495,1
6,280,Austin,Light,100.126077,1
7,280,Austin,Showers,95.31343211,1
14,280,Austin,Showers,93.62335071,1
8,280,Austin,Rain,95.21183321,1
9,280,Austin,Weather,101.9700962,1
10,280,Austin,light,91.41261749,1
11,280,Austin,Rain,100.9911541,1
12,280,Austin,Rain,99.12207848,1
13,280,Austin,Rain,99.12207848,1
15,280,Austin,Rain,99.12207848,1
13,302,Austin,Overcast,77.59778874,1
1,302,Austin,Overcast,77.59778874,1
2,302,Austin,Overcast,77.59778874,1
3,302,Austin,Overcast,77.59778874,1
4,302,Austin,Overcast,77.59778874,1
5,302,Austin,Overcast,77.59778874,1
6,302,Austin,Overcast,77.59778874,1
7,302,Austin,Overcast,77.59778874,1
8,302,Austin,Overcast,77.59778874,1
9,302,Austin,Overcast,77.59778874,1
10,302,Austin,Overcast,77.59778874,1
11,302,Austin,Overcast,77.59778874,1
12,302,Austin,Overcast,77.59778874,1
14,302,Austin,Overcast,77.59778874,1
15,302,Austin,Overcast,77.59778874,1
13,314,Austin,Mist;Light Rain Fog,96.97509185,1
1,314,Austin,Mist;Light Rain Fog,96.97509185,1
2,314,Austin,Mist;Light Rain Fog,96.97509185,1
3,314,Austin,Mist;Light Rain Fog,96.97509185,1
4,314,Austin,Mist;Light Rain Fog,96.97509185,1
5,314,Austin,Mist;Light Rain Fog,96.97509185,1
6,314,Austin,Mist;Light Rain Fog,96.97509185,1
7,314,Austin,Mist;Light Rain Fog,96.97509185,1
8,314,Austin,Mist;Light Rain Fog,96.97509185,1
9,314,Austin,Mist;Light Rain Fog,96.97509185,1
10,314,Austin,Mist;Light Rain Fog,96.97509185,1
11,314,Austin,Mist;Light Rain Fog,96.97509185,1
12,314,Austin,Mist;Light Rain Fog,96.97509185,1
14,314,Austin,Mist;Light Rain Fog,96.97509185,1
15,314,Austin,Mist;Light Rain Fog,96.97509185,1
13,315,Austin,Mist;Light Rain Fog,89.75660637,1
1,315,Austin,Mist;Light Rain Fog,89.75660637,1
2,315,Austin,Mist;Light Rain Fog,89.75660637,1
3,315,Austin,Mist;Light Rain Fog,89.75660637,1
4,315,Austin,Mist;Light Rain Fog,89.75660637,1
5,315,Austin,Mist;Light Rain Fog,89.75660637,1
6,315,Austin,Mist;Light Rain Fog,89.75660637,1
7,315,Austin,Mist;Light Rain Fog,89.75660637,1
8,315,Austin,Mist;Light Rain Fog,89.75660637,1
9,315,Austin,Mist;Light Rain Fog,89.75660637,1
10,315,Austin,Mist;Light Rain Fog,89.75660637,1
11,315,Austin,Mist;Light Rain Fog,89.75660637,1
12,315,Austin,Mist;Light Rain Fog,89.75660637,1
14,315,Austin,Mist;Light Rain Fog,89.75660637,1
15,315,Austin,Mist;Light Rain Fog,89.75660637,1
1,324,Baltimore,Clean,,1
2,324,Baltimore,Clean,41.68566875,1
3,324,Baltimore,Mostly,47.0091716,1
4,324,Baltimore,Mostly,47.80873233,1
5,324,Baltimore,Clouds,40.79124229,1
6,324,Baltimore,Mostly,39.63524221,1
7,324,Baltimore,Partly,30.65724644,1
8,324,Baltimore,Intermittent,47.27633611,1
9,324,Baltimore,Cloudy,40.67747431,1
15,324,Baltimore,Cloudy,48.25229947,1
10,324,Baltimore,normal,37.96784317,1
11,324,Baltimore,Clouds,46.27733427,1
13,324,Baltimore,Mostly,40.20181081,1
12,324,Baltimore,Mostly,40.20181081,1
14,324,Baltimore,Mostly,40.20181081,1
1,342,Baltimore,Sunny,,1
2,342,Baltimore,Sunny,42.12586385,1
3,342,Baltimore,Sunny,55.40255826,1
4,342,Baltimore,Sunny,49.86373248,1
5,342,Baltimore,Sunny,55.17692891,1
6,342,Baltimore,Sunny,48.91175854,1
7,342,Baltimore,Sunny,36.38878737,1
8,342,Baltimore,Sunny,56.72426415,1
9,342,Baltimore,Sunny,55.40800817,1
15,342,Baltimore,Sunny,49.5543522,1
10,342,Baltimore,normal,42.19020334,1
11,342,Baltimore,Sunny,51.40543864,1
12,342,Baltimore,Sunny,53.65185069,1
13,342,Baltimore,Sunny,53.65185069,1
14,342,Baltimore,Sunny,53.65185069,1
13,376,Baltimore,Clean,41.9175746,1
1,376,Baltimore,Clean,41.9175746,1
2,376,Baltimore,Clean,41.9175746,1
3,376,Baltimore,Clean,41.9175746,1
4,376,Baltimore,Clean,41.9175746,1
5,376,Baltimore,Clean,41.9175746,1
6,376,Baltimore,Clean,41.9175746,1
7,376,Baltimore,Clean,41.9175746,1
8,376,Baltimore,Clean,41.9175746,1
9,376,Baltimore,Clean,41.9175746,1
10,376,Baltimore,Clean,41.9175746,1
11,376,Baltimore,Clean,41.9175746,1
12,376,Baltimore,Clean,41.9175746,1
14,376,Baltimore,Clean,41.9175746,1
15,376,Baltimore,Clean,41.9175746,1
13,382,Baltimore,A Few,55.81253482,1
1,382,Baltimore,A Few,55.81253482,1
2,382,Baltimore,A Few,55.81253482,1
3,382,Baltimore,A Few,55.81253482,1
4,382,Baltimore,A Few,55.81253482,1
5,382,Baltimore,A Few,55.81253482,1
6,382,Baltimore,A Few,55.81253482,1
7,382,Baltimore,A Few,55.81253482,1
8,382,Baltimore,A Few,55.81253482,1
9,382,Baltimore,A Few,55.81253482,1
10,382,Baltimore,A Few,55.81253482,1
11,382,Baltimore,A Few,55.81253482,1
12,382,Baltimore,A Few,55.81253482,1
14,382,Baltimore,A Few,55.81253482,1
15,382,Baltimore,A Few,55.81253482,1
13,398,Baltimore,Overcast,43.94796936,1
1,398,Baltimore,Overcast,43.94796936,1
2,398,Baltimore,Overcast,43.94796936,1
3,398,Baltimore,Overcast,43.94796936,1
4,398,Baltimore,Overcast,43.94796936,1
5,398,Baltimore,Overcast,43.94796936,1
6,398,Baltimore,Overcast,43.94796936,1
7,398,Baltimore,Overcast,43.94796936,1
8,398,Baltimore,Overcast,43.94796936,1
9,398,Baltimore,Overcast,43.94796936,1
10,398,Baltimore,Overcast,43.94796936,1
11,398,Baltimore,Overcast,43.94796936,1
12,398,Baltimore,Overcast,43.94796936,1
14,398,Baltimore,Overcast,43.94796936,1
15,398,Baltimore,Overcast,43.94796936,1
1,407,Baltimore,Partly,,1
2,407,Baltimore,Clean,29.63877797,1
3,407,Baltimore,Overcast,37.41567211,1
4,407,Baltimore,Overcast,49.36458334,1
5,407,Baltimore,Cloudy,38.3308859,1
6,407,Baltimore,Overcast,38.31294677,1
7,407,Baltimore,Cloudy,28.46396688,1
8,407,Baltimore,Cloudy,35.79334564,1
9,407,Baltimore,Cloudy,33.04083217,1
15,407,Baltimore,Cloudy,34.72704315,1
10,407,Baltimore,normal,30.10383514,1
11,407,Baltimore,Cloudy,36.73127516,1
12,407,Baltimore,Cloudy,38.13511803,1
13,407,Baltimore,Overcast,32.25619599,1
14,407,Baltimore,Overcast,32.25619599,1
1,408,Baltimore,Partly,,1
2,408,Baltimore,Clean,33.12137963,1
3,408,Baltimore,Overcast,39.19979366,1
4,408,Baltimore,Overcast,45.25788227,1
5,408,Baltimore,Cloudy,33.73097975,1
6,408,Baltimore,Overcast,38.49203677,1
7,408,Baltimore,Cloudy,30.48907558,1
8,408,Baltimore,Cloudy,34.15234831,1
9,408,Baltimore,Cloudy,34.20093485,1
15,408,Baltimore,Mostly,39.79710032,1
10,408,Baltimore,normal,30.13470973,1
11,408,Baltimore,Cloudy,32.52003396,1
12,408,Baltimore,Cloudy,35.79920668,1
13,408,Baltimore,Mostly,32.8524348,1
14,408,Baltimore,Mostly,32.8524348,1
1,428,Baltimore,Snow,,1
2,428,Baltimore,Clean,74.85232228,1
3,428,Baltimore,Light,81.68931167,1
4,428,Baltimore,Light Snow,79.6881546,1
5,428,Baltimore,Snow,83.35406309,1
6,428,Baltimore,Snow,85.88595418,1
7,428,Baltimore,Snow,79.06439852,1
8,428,Baltimore,Snow,83.35842019,1
9,428,Baltimore,WarningsSnow,77.6521532,1
10,428,Baltimore,normal,71.57540712,1
11,428,Baltimore,Snow Fog,84.74601076,1
12,428,Baltimore,Fog;Snow,83.60922929,1
13,428,Baltimore,Snow,72.61021134,1
