entity,brand,num,condition,day
1298,Chicago,Partly Sunny,57,1
1304,Chicago,Mostly Clear,62,1
1308,Chicago,Mostly Clear,71,1
1313,Chicago,Mostly Clear,70,1
1317,Chicago,Cloudy,62,1
1318,Chicago,Cloudy,62,1
1331,Chicago,Cloudy,55,1
1333,Columbus,A Few Clouds,60,1
1335,Columbus,Clean,65,1
1341,Columbus,Partly Cloudy,65,1
1342,Columbus,Partly Cloudy,65,1
1343,El Paso,A Few Clouds,68,1
1350,Indianapolis,Overcast,62,1
1365,Chicago,Partly Sunny,57,1
1388,Chicago,Mostly Cloudy,59,1
1393,Chicago,Intermittent Clouds,62,1
1403,Chicago,Cloudy,74,1
1406,Chicago,Intermittent Clouds,76,1
1411,Chicago,Cloudy,84,1
1416,Chicago,Mostly Sunny,80,1
1438,Chicago,Intermittent Clouds,80,1
1440,Chicago,Intermittent Clouds,88,1
1450,Philadelphia,Overcast,72,1
1462,Philadelphia,Overcast with Haze,78,1
1468,Phoenix,Overcast with Haze,78,1
1472,Chicago,Partly Sunny,63,1
1486,Chicago,Flurries,86,1
1503,Chicago,Flurries,82,1
1507,San Francisco,Overcast Haze,63,1
1546,Chicago,Cloudy,81,1
1557,Chicago,Cloudy,80,1
1570,San Francisco,Mist/Light Snow Fog,85,1
1573,San Francisco,Light Snow,79,1
1583,San Francisco,Overcast with Haze,81,1
1588,San Francisco,Overcast with Haze,81,1
1611,Columbus,Sunny,55,1
1614,Columbus,Sunny,53,1
1631,Columbus,Clear,76,1
1633,Columbus,Clear,80,1
1641,Columbus,Sunny,84,1
1871,Columbus,Cloudy,81,1
1874,Columbus,Flurries,88,1
2091,San Francisco,Mist/Fog,83,1
2111,Dallas,Showers,87,1
2152,San Francisco,Overcast with Haze,83,1
2161,San Francisco,Overcast Haze,82,1
2226,San Francisco,Overcast,82,1
2951,San Francisco,Mainly Cloudy,82,1
3017,El Paso,Cloudy,79,1
3194,San Francisco,Light,83,1
3512,San Francisco,Fair,77,1
3513,San Francisco,Fair,77,1
3584,San Francisco,Mostly Cloudy,83,1
3773,San Francisco,Overcast,77,1
3775,San Francisco,Overcast,78,1
3839,San Francisco,Overcast,77,1
4012,San Francisco,Fair,78,1
4121,Indianapolis,Flurries,78,1
4136,San Francisco,Overcast,82,1
4149,San Francisco,Overcast with Haze,81,1
4150,San Francisco,Overcast with Haze,81,1
4153,San Francisco,Overcast with Haze,78,1
4186,Jacksonville,Mostly Clear,85,1
4219,San Francisco,Mostly Cloudy,77,1
4231,San Francisco,Overcast,83,1
4244,San Francisco,Overcast,83,1
4462,San Francisco,Overcast,77,1
4484,Las Vegas,Mostly Clear,62,1
4486,Las Vegas,Intermittent Clouds,70,1
4697,Las Vegas,Mostly Cloudy,53,1
4703,Las Vegas,Intermittent Clouds,35,1
4739,Las Vegas,Intermittent Clouds,34,1
4866,San Francisco,Fair,77,1
4868,San Francisco,Haze,83,1
4934,Los Angeles,Clear,83,1
4981,San Francisco,Overcast,81,1
5036,San Francisco,Haze,81,1
5050,San Francisco,Haze,77,1
5185,San Francisco,Mainly Cloudy,78,1
5418,San Francisco,Clean,82,1
5419,San Francisco,Fair,78,1
5619,San Francisco,with Haze,81,1
5643,Milwaukee,Flurries,86,1
5928,San Francisco,Cloudy,,1
6914,Philadelphia,Sunny,38,1
6932,Philadelphia,Mostly Clear,68,1
7241,Phoenix,Intermittent Clouds,36,1
7387,Portland,Mostly Clear,92,1
7413,San Francisco,Mainly Cloudy,77,1
7416,San Francisco,Mainly Cloudy,77,1
7422,San Francisco,Mainly Cloudy,77,1
7733,San Francisco,Overcast,82,1
8168,San Francisco,Mostly Cloudy,,1
8173,San Francisco,A Few,77,1
8178,San Francisco,Partly Cloudy,82,1
8180,San Francisco,A Few Clouds,77,1
8297,San Francisco,Overcast,78,1
8480,San Francisco,Intermittent Clouds,89,1
9130,San Francisco,Mostly Cloudy,77,1
