sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L,,,
670,755,2818,2921,24647158,4464,2727,2456,2282,647,,,
671,1040,1122,8660,782600,6953,148,7088,8049,2719,,,
696,562,2568,844,21299877,757,635,5647,797,2731,,,
700,912,4424,4291,2322127,1018,790,1417,2380,1892,,,
707,610,9396,6637,2428763,5157,3130,596,2404,1881,,,
748,411,2295,2640,2020452,708,965,5642,2217,2750,,,
759,261,4690,8676,1682646,2873,7835,2192,2558,2754,,,
760,270,2396,7527,19070300,8017,1547,3238,2562,1999,,,
768,835,4935,8677,1615683,8018,2198,7105,7031,7967,,,
776,292,6456,4907,3541035,403,1911,165,2607,2148,,,
792,887,9851,6258,1104821,6240,3290,6584,2655,1551,,,
803,480,11995,8680,1077139,8023,7842,7111,7401,2773,,,
806,390,12003,8682,381226,8024,7843,7114,7866,2101,,,
813,736,24,4647,2367318,3082,5469,7115,2716,2778,,,
825,804,7137,4304,3319060,5636,1579,5814,4984,117,,,
829,468,2324,7432,5074531,8026,7844,1453,6367,137,,,
835,291,2611,4337,13465430,3285,2382,31,797,1859,,,
838,615,1401,6978,11032083,3535,344,1112,2794,279,,,
848,504,6393,8689,1214999,5477,5551,7124,4988,480,,,
849,135,6886,5118,8397588,3459,3166,6452,2828,381,,,
861,862,2580,2133,16559903,1753,7850,5628,2856,1125,,,
863,684,769,1627,6030303,441,1350,3789,2860,500,,,
877,480,846,7,12021588,538,5118,632,2902,967,,,
888,494,7821,3891,3368193,7885,3112,7129,2932,1575,,,
895,424,7310,8696,2910267,8041,7856,4501,2954,2225,,,
913,377,5878,2269,1745737,2749,3506,82,3002,2304,,,
922,616,2394,4868,5024518,433,1538,2115,3034,2323,,,
940,377,10923,7541,831176,8048,7862,5652,3087,2828,,,
949,435,161,4077,1362287,2186,1581,4160,3116,2368,,,
959,908,191,2902,2421663,2166,4084,173,2267,1170,,,
960,247,12039,8703,10017713,8051,7867,7142,3154,8671,,,
968,1256,3919,2015,8919932,3843,228,6442,3178,2410,,,
970,350,138,226,8847815,2228,3981,132,233,2023,,,
976,496,12050,8708,447917,8055,7870,7149,3199,8354,,,
980,1100,7099,1220,5186805,6415,1980,6360,3207,2741,,,
981,615,8102,861,1664622,5827,5477,6209,3210,2440,,,
984,148,5991,4051,2892077,3579,3112,4139,6408,2854,,,
988,182,8182,8709,833913,5680,6475,4061,3232,1136,,,
989,72,922,934,10323955,541,5670,3577,731,8360,,,
998,643,12063,6699,283482,8057,7874,7155,3257,2861,,,
