sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L,,,
838,615,1401,6978,11032083,3535,344,7292,2794,279,,,
848,504,6393,8689,1214999,8030,5551,3159,4988,480,,,
849,135,6886,5118,8397588,3459,3166,5102,2828,381,,,
861,862,2580,2133,16559903,1753,7850,1323,2856,1125,,,
863,684,769,1627,6030303,441,1350,3859,2860,500,,,
877,480,846,7,12021588,538,5118,3017,2902,967,,,
888,494,7821,3891,3368193,7885,3112,7183,2932,1575,,,
895,424,7310,8696,2910267,8041,7856,4197,2954,2810,,,
913,377,5878,2269,1745737,2749,3506,1241,3002,2304,,,
922,616,2394,4868,5024518,433,1538,1744,3034,2323,,,
940,377,10923,7541,831176,8048,7862,6538,3087,2828,,,
949,435,161,4077,1362287,1510,1581,3044,3116,2368,,,
959,908,191,2902,2421663,2166,4084,2246,3151,1170,,,
960,247,12039,8703,10017903,8051,7867,7310,3154,2836,,,
968,1256,3919,2015,8919932,3843,228,2293,3116,2410,,,
970,350,138,226,8847815,2228,3981,5562,233,2023,,,
976,496,12050,8708,447917,8055,7870,7315,3199,8354,,,
980,1100,7099,1220,5186805,6415,1980,6898,3208,2741,,,
981,615,8102,861,1664622,5827,5477,107,1253,4459,,,
984,148,5991,4051,2892077,3579,3112,4726,6408,2854,,,
988,182,8182,8709,833913,5680,6475,4730,3232,1136,,,
989,72,922,934,10323955,427,5670,554,731,4926,,,
998,643,12063,6699,283482,8057,7874,7320,3257,2861,,,
