dell	1.93	16.24	16.39	-0.32	2.215E7	16.6	16.15	16.56	17.6	11.34	1.89E9	9.72	3.063E10			1.67	
xray	0.49	37.89	37.49	0.18	2049999.9999999998	38.45	37.16	37.71	40.16	27.76	1.4078E8		5.33E9	0.53	0.2	1.91	
dtv	-1.17	50.68	51.13	-0.6	5934496.0	51.36	50.43	51.28	53.4	36.23	7.67785E8	19.8	3.891E10			2.72	
dltr	0.42	66.23	66.26	-0.28	1220000.0	66.53	64.56	66.51	70.54	40.6	1.2228E8		8.1E9			3.45	
ebay	1.8	32.75	33.12	-0.6		33.48	32.71	33.35	35.35	20.53	1.29E9	24.62	4.221E10			1.33	
erts	1.37	22.25	22.38	-0.31	5110000.0	22.64	22.05	22.56	25.05	14.67	3.32448E8		7.37E9			-0.48	
expe	9.31	31.69	30.51	2.7	1.54E7	32.89	29.91	28.99	32.89	19.61	2.7338E8		8.66E9	0.97	0.28	1.45	
expd	0.62	47.72	47.56	-0.3	1310000.0	48.51	47.04	48.02	57.15	39.21	2.1237E8	27.58	1.013E10	1.04	0.5	1.73	
esrx	0.18	54.26	53.69	0.1	9765956.0	54.83	53.23	54.16	60.89	42.5			2.649E10			2.45	
ffiv	0.83	93.48	93.35	-0.78	2566347.0	95.58	92.3		145.76	80.0	8.1111E7		7.55E9			2.72	
fast	-0.62	33.65	33.5	-0.21	1862612.0	34.04	33.16	33.86	36.8	22.32	2.9512E8	31.45	9.93E9		0.13	1.06	
fslr	0.49	118.23	116.45	0.58	939145.0	119.36	115.62	117.65	175.45	111.4	8.6161E7	16.87	1.019E10			7.01	
fisv	1.69	60.36	61.0	-1.04	1194992.0	61.0	60.12	61.4	65.41	48.7	1.4361E8		8.67E9			3.03	
flex	0.15	6.45	6.43	-0.01	3330000.0	6.55	6.31	6.46	8.5	4.86	7.4E8		4.77E9			0.78	
flir	0.33	27.46	27.25	-0.09	1930000.0	27.94	27.15	27.55	37.29	24.0	1.59683E8	20.8	4.38E9	0.87	0.24	1.32	
grmn	1.65	32.63	31.79	0.53	1258035.0	32.68	31.5	32.1	36.42	26.11	2.08077E8		6.33E9		1.6	3.27	
gild	1.88	42.36	42.63	-0.81	9530000.0	43.09	42.32	43.17	43.49	31.76	7.87054E8		3.3340000000000004E10			3.33	
goog	1.19	603.69	604.23	-7.25	4110000.0000000005	614.96	603.69	610.94	642.96	447.65	3.2289E8		1.9492E11			27.73	
gmcr	1.35	103.95	101.73	1.38	2630000.0	104.99	100.6	102.57	107.27	26.14						1.02	
hpq	2.93	35.17	35.8	-1.06	2.03E7	35.875	35.1	36.23	49.39	33.95	2.074156E9	8.64	7.295E10	1.32	0.48	4.07	
hsic	1.19	66.46	67.32	-0.8	1148598.0	67.32	65.89	67.26	74.98	50.97	9.2252E7	18.21	6.13E9			3.66	
ilmn	3.65	62.45	59.88	2.2	5171080.0	63.21	59.28	60.25	79.4	42.6	1.2313E8		7.69E9			0.87	
infy	0.68	62.22	62.1	0.42	2042889.0	62.82	61.89	61.8	77.92	56.73	5.7135E8	22.88	3.555E10	1.08		2.72	
intc	0.98	22.33	22.35	-0.22	5.167E7	22.62	22.22	22.55	23.96	17.6	5.3E9		1.1839E11		0.21	2.18	
intu	0.98	46.7	46.83	-0.46	4070000.0000000005	47.04	46.36	47.16	56.46	38.05	3.04E8	22.67	1.42E10			2.05	
isrg	2.74	400.55	387.31	10.69	669265.0	404.0	384.74	389.86	415.19	246.05	3.908E7		1.565E10			10.66	
joyg	0.27	93.92	92.74	0.25	1964309.0	94.91	90.54	93.67	103.44	53.13	1.0504E8	18.78	9.87E9	0.75	0.7	5.0	
klac	4.53	39.82	40.23	-1.89	4490000.0	41.71	39.45	41.71	51.83	27.75	1.67903E8	10.24	6.69E9	2.4	1.0	3.89	
lrcx	4.11	40.88	42.05	-1.75	4500130.0	42.3	40.8	42.63	59.1	35.39	1.2449E8	7.06	5.09E9			5.79	
linta	1.86	16.4	16.0	0.3	5482225.0	16.52	15.75	16.1	18.65	10.1	5.72144E8	16.4	9.86E9			1.0	
life	1.75	45.03	45.51	-0.8	3175193.0	45.51	44.63	45.83	57.25	41.1	1.7877E8		8.050000000000001E9			2.01	
lltc	-1.08	29.3	29.41	-0.32	5367466.0	29.675	29.2	29.62	36.14	28.45	2.27734E8		6.67E9	3.24	0.96	2.5	
mrvl	1.07	14.82	14.8	-0.16	8510000.0	15.02	14.68	14.98	22.01	13.17	6.11318E8	11.76	9.06E9			1.26	
mat	0.15	26.66	26.45	0.04	4050000.0	26.76	26.14	26.62	28.49	20.6	3.4289E8	13.74	9.14E9	3.46	0.92	1.93	
mxim	1.68	22.96	23.39	0.38	6280668.0	23.48	22.64	22.58	28.44	15.67	2.9537E8		6.78E9	3.72	0.84	1.39	
mchp	0.32	33.75	34.51	-0.11	4380000.0	34.51	33.33	33.86	41.5	27.46	1.9048E8		6.43E9	4.1	1.38	2.15	
mu	0.67	7.37	7.3	-0.05	4.499E7	7.53	7.22	7.42	11.95	6.36	1.0E9		7.4E9			0.62	
msft	1.15	27.4	27.52	-0.32	1.14467077E8	27.71	27.26	27.72	29.46	23.32		10.19	2.295E11	2.31	0.64	2.69	
myl	-1.81	22.78	23.05	-0.42	7170000.0	23.25	22.73	23.2	25.46	16.87	4.2626E8		9.71E9			0.9	
ntap	0.81	47.52	47.31	-0.39	5540000.0	48.32	46.9	47.91	61.02	37.04	3.7239E8	27.79	1.764E10			1.71	
nflx	0.24	265.99	261.09	-0.63	3320000.0	266.72	260.5	266.62	304.79	95.33	5.254E7	67.51	1.397E10			3.95	
nwsa	0.56	16.02	15.93	-0.09	3.2529624E7	16.11	15.76	16.11	18.35	11.91	2.63E9	14.3	4.208E10	0.93	0.15	1.11	
nihd	0.57	42.35	41.84	0.24	1839726.0	43.49	41.63	42.11	46.32	35.55	1.70197E8		7.21E9			2.47	
nvda	0.0	13.83	13.69	0.0	1.691E7	13.96	13.62	13.83	26.17	8.65	6.0029E8		8.300000000000001E9			0.41	
orly	0.07	59.5	59.25	-0.04	2043095.0	60.39	59.04	59.54	66.52	45.74	1.3787E8		8.199999999999999E9			3.24	
orcl	0.28	30.58	30.52	-0.09	3.8077799E7	31.19	30.26	30.67	36.5	21.66	5.07E9	18.31	1.549E11	0.78	0.24	1.67	
pcar	0.85	42.81	43.16	-0.36	3538554.0	43.33	42.25		58.75	39.77	3.65469E8	21.73	1.565E10		0.18	1.97	
payx	0.35	28.23	28.1	-0.1	3836069.0	28.61	27.88	28.33	33.91	24.65	3.6212E8	19.88	1.022E10	4.38	1.24	1.42	
pcln	2.94	537.65	528.18	15.36	1350000.0	542.87	526.0	522.29	561.88	217.72	4.965E7	47.25	2.669E10			11.38	
qgen	0.35	16.94	16.6	-0.06	3360000.0	17.05	16.58	17.0	22.2	16.58	2.3283E8		3.94E9			0.58	
qcom	0.38	54.78	54.39	-0.21	1.5182961E7	55.37	54.06	54.99	59.84	37.45	1.68E9		9.202E10	1.56	0.86	2.44	
rimm	1.81	25.0	25.26	-0.46	1.6690000000000002E7	25.42	24.81	25.46	70.54	24.81		3.97	1.31E10			6.3	
rost	0.49	75.77	75.38	-0.37	1323869.0	76.62	75.0	76.14	83.11	48.71	1.1696E8	15.32	8.86E9	1.16	0.88	4.95	
sndk	0.64	42.53	41.69	0.27	7920000.0	43.85	41.59	42.26	53.6	33.03	2.38372E8	8.04	1.014E10			5.29	
stx	2.59	13.89	14.16	-0.37	1.1212633E7	14.31	13.86	14.26	18.35	9.84	4.30085E8		5.97E9	5.05	0.72	1.09	
shld	0.29	69.67	69.46	-0.2	500853.0	70.41	69.0	69.87	94.79	60.12	1.07706E8		7.5E9			-0.48	
sial	-0.43	67.1	66.93	-0.29	745490.0	67.83	66.53	67.39	76.16	51.44	1.2208E8	19.79	8.189999999999999E9	1.07	0.72	3.4	
spls	0.31	16.06	15.87	0.05	9886053.0	16.14	15.79	16.01	23.75	14.75	7.13154E8		1.145E10	2.5	0.4	1.24	
sbux	0.28	40.09	39.89	0.11	1.5571254E7	40.89	39.24	39.98	41.11	22.5	7.496E8		3.005E10	1.3	0.52	1.43	
srcl	2.66	82.12	83.35	-2.24	1078726.0	83.61	82.0	84.36	95.71	61.02	8.5849E7		7.05E9			2.49	
symc	2.21	19.06	19.28	-0.43	1.034E7	19.54	19.05	19.49	20.5	12.04	7.55541E8		1.44E10			0.78	
teva	0.21	46.64	46.28	0.1	4897431.0	46.98	46.0	46.54	57.08	44.86				1.87		3.49	
urbn	0.12	32.54	32.34	-0.04	2360000.0	32.97	31.95	32.58	39.26	27.96	1.5969E8		5.2E9			1.53	
vrsn	2.54	31.21	31.63	-0.82	4777436.0	31.97	31.05	32.03	37.73	27.8	1.6847E8		5.26E9				
vrtx	8.09	51.86	49.89	3.88	4951681.0	52.63	48.45	47.98	58.87	32.0	2.05998E8		1.068E10			-3.8	
vmed	1.12	26.46	26.46	-0.3	4740000.0	26.68	26.05	26.76	33.32	19.34			8.390000000000001E9	0.6	0.16		
vod	4.66	28.1	28.1	1.25	1.7957622E7	28.56	27.84	26.85	32.7	22.95						2.46	
wcrx	0.8	21.02	21.07	-0.17	1520000.0	21.27	20.71	21.19	30.57	19.01	2.5387E8		5.34E9			0.65	
wfm	0.66	66.7	66.09	-0.44	2066880.0	67.44	65.57	67.14	68.0	34.04	1.75713E8		1.172E10	0.6	0.4	1.84	
wynn	1.13	153.68	153.34	-1.75	2520000.0	155.25	149.68	155.43	172.58	79.89	1.24758E8		1.917E10	1.29	2.0	3.0	
xlnx	0.0	32.1	31.87	0.0	5670464.0	32.49	31.61	32.1	37.37	23.96	2.65625E8		8.529999999999999E9	2.37	0.76	2.37	
yhoo	2.96	13.1	13.89	-0.4	6.7602759E7	14.07	13.04	13.5	18.84	12.94	1.302941E9		1.707E10			0.88	
