xray	0.1	38.56	38.53	0.04	3483927.0	38.62	38.23	38.52	40.16	27.76	1.40775E8		5.43E9	0.52	0.2	1.89	
dtv	0.48	52.01	51.85	0.25	4250000.0	52.39	51.61	51.76	52.39	33.44	7.67785E8	20.32	3.993E10			2.72	
dltr	1.45	69.22	68.67	0.99	1262677.0	69.44	68.1	68.23	69.44	40.6	1.2228E8		8.460000000000001E9			3.45	
ebay	0.31	32.64	32.75	-0.1	8990000.0	32.88	32.37	32.74	35.35	19.16	1.297899E9	22.99	4.236E10			1.42	
erts	0.54	24.32	24.25	0.13	5036700.0	24.84	24.15	24.19	24.84	14.3	3.32448E8		8.09E9			-0.84	
expe	1.32	29.93	29.49	0.39	4800000.0	29.95	29.26	29.54	29.95	18.3	2.7338E8	20.5	8.18E9	0.95	0.28	1.46	
expd	0.31	52.27	52.41	-0.16	1171498.0	52.51	51.86	52.43	57.15	33.65	2.1237E8	30.21	1.11E10	0.95	0.5	1.73	
esrx	0.56	53.66	53.79	-0.3	5400267.0	53.98	53.38	53.96	60.89	41.55		23.13				2.32	
ffiv	0.31	113.51	113.01	0.35	1347533.0	113.83	111.37	113.16	145.76	67.97	8.1111E7	46.33	9.21E9			2.46	
fast	0.16	36.59	36.7	-0.06	1944397.0	36.73	36.31	36.65	36.73	22.32	2.94861E8	37.34	1.079E10	1.42	0.13	0.98	
fslr	0.73	132.09	132.03	-0.97	965360.0	133.21	131.21	133.06	175.45	111.4	8.6161E7	18.84	1.138E10			7.01	
fisv	0.45	64.03	63.76	0.28	977472.0	64.14	63.44		64.89	44.85	1.4361E8		9.2E9			3.24	
flex	0.76	6.55	6.47	-0.05	2672686.0	6.69	6.47	6.6	8.5	4.86		8.73	4.96E9			0.75	
flir	0.47	34.04	34.2	-0.16	928346.0	34.21	33.9	34.2	37.29	24.0	1.59683E8	22.54	5.44E9	0.7	0.24	1.51	
grmn	0.98	33.25	33.71	-0.33	1000213.0	33.71	32.96	33.58	36.42	26.11	2.08077E8		6.45E9		1.6	3.27	
gild	0.91	41.57	41.88	-0.38	4260000.0	41.99	41.42	41.95	42.93	31.73	7.8705E8		3.272E10			3.19	
goog	2.19	532.44	525.3	11.41	3810000.0	535.4	525.3	521.03	642.96	433.63	2.52993E8	20.68	1.7158E11			25.75	
gmcr	1.79	91.97	90.48	1.62	2009999.9999999998	92.97	90.35	90.35	92.97	25.38		116.42	1.306E10			0.79	
hpq	-1.57	36.47	36.78	-0.58	1.6239999999999998E7	37.0	36.27	37.05	49.39	33.95	2.074156E9	8.95	7.564E10	1.3	0.48	4.07	
hsic	0.25	73.12	73.3	0.18	309794.0	73.3	72.55	72.94	74.48	50.96	9.2252E7		6.75E9			3.66	
ilmn	2.39	77.83	76.25	1.82	2350000.0	78.43	75.36	76.01	78.43	41.15	1.2313E8		9.58E9			0.86	
infy	0.98	66.72	66.5	0.65	1126981.0	66.75	66.1	66.07	77.92	56.73		25.47	3.812E10			2.62	
intc	0.4	22.44	22.69	-0.09	3.292E7	22.69	22.36	22.53	23.96	17.6	5.3E9	10.49	1.1898E11		0.21	2.15	
intu	0.23	52.36	52.29	0.12	2023705.0	52.7	51.99	52.24	56.46	34.06	3.04E8		1.592E10			2.05	
isrg	0.72	381.37	379.0	2.72	280067.0	382.96	376.0	378.65	382.96	246.05	3.929E7	38.37	1.498E10			9.94	
joyg	0.45	96.7	96.64	-0.44	1310000.0	96.99	95.2	97.14	103.44	50.05	1.0504E8	19.34	1.016E10	0.72	0.7	5.0	
klac	2.03	40.61	41.24	-0.84	2451233.0	41.36	40.4	41.45	51.83	26.73	1.67903E8	10.44	6.82E9	2.41	1.0	3.89	
lrcx	1.63	44.53	45.29	-0.74	1639980.0	45.42	44.23	45.27	59.1	35.39	1.2449E8	7.58	5.54E9			5.88	
linta	0.52	17.28	17.16	0.09	3387585.0	17.31	16.94	17.19	18.65	10.1	5.72144E8	17.28	1.039E10			1.0	
life	0.63	52.0	51.99	-0.33	1758755.0	52.2	51.54	52.33	57.25	41.1	1.7877E8	25.87	9.3E9			2.01	
lltc	1.68	32.87	33.45	-0.56	2189105.0	33.45	32.79	33.43	36.14	27.03	2.27734E8	13.93	7.49E9	2.87	0.96	2.36	
mrvl	0.53	15.19	15.3	0.08	1.076E7	15.34	15.05	15.11	22.01	13.17	6.11318E8	12.06	9.29E9			1.26	
mat	0.29	27.91	28.04	-0.08	3020000.0	28.1	27.75	27.99	28.1	20.57	3.47588E8		9.7E9	3.29	0.92	1.85	
mxim	0.54	25.75	25.93	-0.14	1220976.0	25.93	25.55	25.89	28.44	15.67	2.9537E8	18.53	7.61E9	3.24	0.84	1.39	
mchp	1.17	37.9	38.41	-0.45	1550000.0	38.45	37.8	38.35	41.5	27.19	1.9048E8	17.23	7.22E9	3.61	1.38	2.15	
mu	0.64	7.78	7.88	-0.05	3.215E7	7.99	7.69	7.83	11.95	6.36	1.001471E9					0.61	
msft	0.04	26.03	26.1	0.01	3.696E7	26.15	25.9	26.02	29.46	23.05	8.432767E9		2.195E11	2.46	0.64	2.52	
myl	0.76	24.78	24.87	-0.19	4102726.0	24.91	24.69	24.97	25.46	16.64	4.3925E8	33.95	1.088E10			0.73	
ntap	-0.7	53.94	54.13	-0.38	4732088.0	54.32	53.46	54.32	61.02	36.66	3.7111E8	31.54	2.002E10			1.71	
nflx	8.07	289.63	276.0	21.64	8960000.0	291.23	275.71	267.99	291.23	95.33		83.23				3.48	
nwsa	0.39	18.13	17.9	0.07	1.404E7	18.2	17.84	18.06	18.35	11.65	2.63E9	16.19	4.762E10	0.83	0.15	1.11	
nihd	0.58	42.9	43.24	-0.25	1230000.0	43.24	42.67	43.15	46.32	32.36	1.70197E8		7.3E9			2.25	
nvda	1.64	15.88	16.13	-0.27	1.322E7	16.28	15.74	16.15	26.17	8.65	6.0029E8		9.53E9			0.41	
orly	0.26	66.04	66.22	-0.17	1124755.0	66.35	65.65	66.21	66.52	45.65	1.3787E8	22.24	9.1E9			2.98	
orcl	0.03	33.06	33.01	0.01	2.103E7	33.14	32.79	33.05	36.5	21.49	5.07E9	19.8	1.6747E11	0.73	0.24	1.67	
pcar	0.15	51.97	52.0	-0.08	2350000.0	52.2	51.26	52.05	58.75	38.74	3.6547E8	32.69	1.899E10	0.92	0.48	1.59	
payx	-0.29	30.96	31.04	-0.09	1460999.0	31.18	30.79	31.05	33.91	24.65	3.6185E8	21.8		4.01	1.24	1.42	
pcln	2.01	535.37	525.0	10.57	875101.0	537.1	521.11	524.8	561.88	175.75	4.965E7		2.658E10			11.38	
qgen	1.36	19.33	19.74	0.26	2944296.0	19.75	19.24	19.07	22.2	16.86	2.3283E8	33.33				0.58	
qcom	0.45	58.14	57.75	0.26	1.072E7	58.25	57.51	57.88	59.84	31.65	1.67E9	25.28	9.707E10	1.49	0.86	2.3	
rimm	0.03	28.92	29.34	-0.01	1.558E7	29.76	28.61	28.93	70.54	25.82		4.59				6.3	
rost	0.09	81.2	81.25	-0.07	939106.0	81.72	80.82	81.27	83.11	48.71	1.1696E8	16.42	9.5E9	1.08	0.88	4.95	
sndk	1.52	43.45	43.6	0.65	6780000.0	43.99	43.22	42.8	53.6	33.03	2.38372E8	8.12				5.35	
stx	0.98	16.2	16.29	-0.16	6400000.0	16.29	16.01	16.36	18.35	9.84	4.30085E8	10.19		4.4	0.18	1.58	
shld	1.89	70.77	71.74	-1.36	215792.0	72.0	70.59	72.13	94.79	59.21	1.07706E8		7.62E9			-0.48	
sial	0.12	74.15	74.11	-0.09	716185.0	74.43	73.74	74.24	74.43	48.8	1.21827E8	22.61	9.03E9	0.97	0.72	3.28	
spls	0.38	15.86	15.9	-0.06	9010000.0	15.96	15.79	15.92	23.75	14.75	7.13154E8		1.131E10	2.51	0.4	1.24	
sbux	1.89	40.95	40.17	0.76	7190000.0	41.11	39.77	40.19	41.11	22.5	7.496E8	28.64	3.07E10	1.29	0.52	1.43	
srcl	0.55	91.72	90.99	0.5	532393.0	92.1	90.89	91.22	95.71	61.02	8.585E7	37.13	7.87E9			2.47	
symc	0.35	19.76	19.8	-0.07	5466789.0	19.84	19.66	19.83	20.5	12.04	7.55541E8	26.0	1.493E10			0.76	
teva	0.16	48.92	48.86	-0.08	2791590.0	49.1	48.84	49.0	57.08	44.86		13.15				3.72	
urbn	0.66	29.11	28.96	0.19	2430000.0	29.18	28.51	28.92	39.26	27.96	1.5969E8		4.65E9			1.53	
vrsn	1.06	34.24	33.76	0.36	1843978.0	34.3	33.76	33.88	37.73	25.73	1.6847E8		5.77E9			4.68	
vrtx	0.95	52.19	51.84	0.49	1162432.0	52.22	51.62	51.7	58.87	31.86	2.05998E8		1.075E10			-3.8	
vmed	1.09	30.57	30.26	0.33	5990000.0	30.66	29.96	30.24	33.32	16.25	3.1727E8		9.7E9	0.53	0.16		
vod	0.22	26.84	26.83	-0.06	8004908.0	27.01	26.76	26.9	32.7	20.71						2.42	
wcrx	-0.74	24.15	24.33	-0.18	909681.0	24.33	24.11	24.33	30.57	19.01	2.5387E8		6.13E9			0.65	
wfm	0.92	63.82	64.12	-0.59	1603030.0	64.23	62.37	64.41	66.87	33.96	1.75713E8	36.89		0.62	0.4	1.73	
wynn	1.06	151.16	149.87	1.59	1540000.0	151.44	148.41	149.57	151.73	73.12	1.24758E8			1.34	2.0	2.45	
xlnx	1.15	36.63	37.07	-0.42	3140000.0	37.15	36.53	37.06	37.23	23.96	2.65625E8	15.33	9.73E9	2.05	0.76	2.39	
yhoo	0.26	15.49	15.4	0.04	1.994E7	15.67	15.25	15.45	18.84	12.94	1.302941E9		2.018E10			0.85	
