0,entity,Domain,Conditions,Humidity,day
8,1234,Charlotte,Fog,100,1
8,1237,Charlotte,Fog,100,1
8,1239,Charlotte,Fog,100,1
8,1240,Charlotte,Fog,100,1
8,1286,Chicago,Cloudy,57,1
8,1288,Chicago,Intermittent Clouds,57,1
8,1294,Chicago,Intermittent Clouds,42,1
8,1298,Chicago,Partly Sunny,57,1
8,1304,Chicago,Mostly Clear,62,1
8,1308,Chicago,Mostly Clear,71,1
8,1313,Chicago,Mostly Clear,70,1
8,1317,Chicago,Cloudy,62,1
8,1318,Chicago,Cloudy,62,1
8,1331,Chicago,Cloudy,55,1
8,1333,Chicago,A Few Clouds,60,1
8,1335,Chicago,Fair,65,1
8,1341,Chicago,Partly Cloudy,65,1
8,1342,Chicago,Partly Cloudy,65,1
8,1343,Chicago,A Few Clouds,68,1
8,1350,Chicago,Overcast,62,1
8,1365,Chicago,Partly Sunny,57,1
8,1388,Chicago,Mostly Cloudy,59,1
8,1393,Chicago,Intermittent Clouds,62,1
8,1403,Chicago,Cloudy,74,1
8,1406,Chicago,Intermittent Clouds,76,1
8,1411,Chicago,Cloudy,84,1
8,1416,Chicago,Mostly Sunny,80,1
8,1438,Chicago,Intermittent Clouds,80,1
8,1440,Chicago,Intermittent Clouds,88,1
8,1450,Chicago,Overcast,72,1
8,1462,Chicago,Overcast with Haze,78,1
8,1468,Chicago,Overcast with Haze,78,1
8,1472,Chicago,Partly Sunny,63,1
8,1486,Chicago,Flurries,86,1
8,1503,Chicago,Flurries,82,1
8,1507,Chicago,Overcast with Haze,63,1
8,1546,Chicago,Cloudy,81,1
8,1557,Chicago,Cloudy,80,1
8,1570,Chicago,Light Snow Fog;Mist,85,1
8,1573,Chicago,Light Snow,79,1
8,1583,Chicago,Overcast with Haze,81,1
8,1588,Chicago,Overcast with Haze,81,1
8,1611,Columbus,Sunny,55,1
8,1614,Columbus,Sunny,53,1
8,1631,Columbus,Clear,76,1
8,1633,Columbus,Clear,80,1
8,1641,Columbus,Sunny,84,1
8,1642,Columbus,Sunny,77,1
8,1646,Columbus,Mostly Cloudy,61,1
8,1651,Columbus,Sunny,51,1
8,1686,Columbus,Cloudy,61,1
8,1696,Columbus,Clear,64,1
8,1703,Columbus,Partly Sunny,67,1
8,1717,Columbus,Clear,62,1
8,1723,Columbus,Clear,80,1
8,1740,Columbus,Partly Sunny,70,1
8,1745,Columbus,Sunny,50,1
8,1752,Columbus,Cloudy,78,1
8,1753,Columbus,Cloudy,81,1
8,1754,Columbus,Cloudy,81,1
8,1800,Columbus,Clear,74,1
8,1871,Columbus,Cloudy,81,1
8,1874,Columbus,Flurries,88,1
8,1926,Dallas,Rain,92,1
8,1940,Dallas,Cloudy,69,1
8,1959,Dallas,Cloudy,92,1
8,1961,Dallas,Fog,86,1
8,1963,Dallas,Fog,85,1
8,1968,Dallas,Cloudy,70,1
8,1985,Dallas,Fog;Mist,88,1
8,1995,Dallas,Overcast with Haze,79,1
8,1999,Dallas,Overcast,68,1
8,2010,Dallas,Cloudy,75,1
8,2014,Dallas,Cloudy,74,1
8,2024,Dallas,Cloudy,74,1
8,2026,Dallas,Cloudy,71,1
8,2047,Dallas,Cloudy,81,1
8,2051,Dallas,Cloudy,78,1
8,2053,Dallas,Cloudy,82,1
8,2073,Dallas,Cloudy,76,1
8,2079,Dallas,Rain,87,1
8,2091,Dallas,Fog;Mist,83,1
8,2108,Dallas,Light Rain Fog;Mist,92,1
8,2110,Dallas,Showers,87,1
8,2111,Dallas,Showers,87,1
8,2112,Dallas,Showers,93,1
8,2115,Dallas,Cloudy,70,1
8,2120,Dallas,Cloudy,78,1
8,2121,Dallas,Cloudy,81,1
8,2152,Dallas,Overcast with Haze,83,1
8,2161,Dallas,Overcast with Haze,82,1
8,2175,Dallas,Partly Cloudy,57,1
8,2176,Dallas,Mostly Cloudy,54,1
8,2180,Dallas,Cloudy,65,1
8,2211,Dallas,Mostly Cloudy,61,1
8,2220,Dallas,Overcast,86,1
8,2223,Dallas,Mostly Cloudy,86,1
8,2226,Dallas,Overcast,82,1
8,2247,Denver,Fog,91,1
8,2268,Denver,Partly Cloudy,84,1
8,2272,Denver,Partly Cloudy,92,1
8,2273,Denver,Partly Cloudy,92,1
8,2281,Denver,Partly Cloudy,65,1
8,2305,Denver,Fog;Mist,92,1
8,2309,Denver,A Few Clouds,69,1
8,2318,Denver,A Few Clouds,25,1
8,2320,Denver,A Few Clouds,23,1
8,2323,Denver,Partly Cloudy,23,1
8,2328,Denver,Mostly Clear,32,1
8,2332,Denver,Mostly Clear,47,1
8,2350,Denver,Partly Sunny,29,1
8,2355,Denver,Intermittent Clouds,27,1
8,2358,Denver,Partly Cloudy,50,1
8,2365,Denver,Mostly Clear,72,1
8,2396,Denver,Cloudy,48,1
8,2402,Denver,Cloudy,85,1
8,2417,Denver,Overcast,57,1
8,2423,Denver,Overcast,85,1
8,2442,Denver,Partly Cloudy,47,1
8,2445,Denver,Clear,63,1
8,2447,Denver,Clear,71,1
8,2451,Denver,Mostly Clear,73,1
8,2457,Denver,Mostly Sunny,60,1
8,2479,Denver,Fair,71,1
8,2500,Denver,Intermittent Clouds,40,1
8,2535,Denver,Mostly Cloudy,52,1
8,2543,Denver,Partly Cloudy,47,1
8,2548,Denver,Partly Cloudy,36,1
8,2549,Denver,Partly Cloudy,36,1
8,2552,Denver,Partly Cloudy,29,1
8,2558,Denver,Mostly Cloudy,27,1
8,2580,Detroit,Clear,55,1
8,2589,Detroit,Clear,67,1
8,2605,Detroit,Mostly Cloudy,55,1
8,2611,Detroit,Cloudy,55,1
8,2625,Detroit,Fair,70,1
8,2631,Detroit,Fair,80,1
8,2648,Detroit,Clear,51,1
8,2649,Detroit,Clear,51,1
8,2650,Detroit,Clear,58,1
8,2672,Detroit,Mostly Cloudy,59,1
8,2685,Detroit,Clear,77,1
8,2687,Detroit,Clear,77,1
8,2691,Detroit,Clear,77,1
8,2692,Detroit,Clear,83,1
8,2710,Detroit,Cloudy,71,1
8,2712,Detroit,Clear,74,1
8,2713,Detroit,Partly Cloudy,74,1
8,2743,Detroit,Fair,85,1
8,2746,Detroit,Fair,85,1
8,2755,Detroit,Cloudy,57,1
8,2763,Detroit,Cloudy,77,1
8,2777,Detroit,Flurries,84,1
8,2780,Detroit,Partly Sunny,81,1
8,2798,Detroit,Overcast,85,1
8,2806,Detroit,Fog;Mist,84,1
8,2825,Detroit,Flurries,92,1
8,2827,Detroit,Flurries,92,1
8,2831,Detroit,Cloudy,88,1
8,2832,Detroit,Cloudy,88,1
8,2843,Detroit,Partly Sunny,74,1
8,2845,Detroit,Cloudy,66,1
8,2858,Detroit,Light Snow Fog;Mist,92,1
8,2861,Detroit,Fog;Mist,88,1
8,2877,Detroit,Overcast,66,1
8,2881,El Paso,Snow,97,1
8,2885,El Paso,Cloudy,85,1
8,2889,El Paso,Mostly Cloudy,75,1
8,2895,El Paso,Partly Sunny,64,1
8,2916,El Paso,Mostly Cloudy,70,1
8,2918,El Paso,Mostly Cloudy,79,1
8,2936,El Paso,Mostly Cloudy,57,1
8,2951,El Paso,Mostly Cloudy,82,1
8,2955,El Paso,Mostly Cloudy,71,1
8,2962,El Paso,Partly Cloudy,38,1
8,2963,El Paso,Mostly Cloudy,31,1
8,2969,El Paso,Partly Cloudy,62,1
8,2974,El Paso,Clear,75,1
8,2995,El Paso,Intermittent Clouds,44,1
8,3002,El Paso,Mostly Clear,65,1
8,3017,El Paso,Cloudy,79,1
8,3024,El Paso,Cloudy,44,1
8,3026,El Paso,Mostly Cloudy,41,1
8,3040,El Paso,Cloudy,92,1
8,3050,El Paso,Overcast,87,1
8,3060,El Paso,Overcast,93,1
8,3076,El Paso,Intermittent Clouds,31,1
8,3081,El Paso,Intermittent Clouds,46,1
8,3086,El Paso,Intermittent Clouds,67,1
8,3111,El Paso,Overcast,47,1
8,3120,El Paso,Mostly Cloudy,65,1
8,3135,El Paso,Mostly Cloudy,30,1
8,3136,El Paso,Mostly Cloudy,30,1
8,3162,El Paso,Showers,82,1
8,3167,El Paso,Rain,92,1
8,3176,El Paso,Overcast,57,1
8,3181,El Paso,Overcast,73,1
8,3186,El Paso,Light Rain,86,1
8,3194,El Paso,Light Rain,83,1
8,3202,Fort Worth,Light Rain,93,1
8,3209,Fort Worth,Rain,88,1
8,3225,Fort Worth,Clear,81,1
8,3245,Fort Worth,Fog,88,1
8,3251,Fort Worth,Cloudy,76,1
8,3259,Fort Worth,Fog;Mist,85,1
8,3260,Fort Worth,Fog;Mist,88,1
8,3262,Fort Worth,Fog;Mist,88,1
8,3263,Fort Worth,Fog;Mist,92,1
8,3265,Fort Worth,Fog;Mist,88,1
8,3270,Fort Worth,Fog;Mist,89,1
8,3291,Fort Worth,Cloudy,78,1
8,3296,Fort Worth,Cloudy,74,1
8,3302,Fort Worth,Cloudy,77,1
8,3307,Fort Worth,Cloudy,74,1
8,3314,Fort Worth,Cloudy,74,1
8,3316,Fort Worth,Cloudy,74,1
8,3319,Fort Worth,Cloudy,78,1
8,3324,Fort Worth,Cloudy,81,1
8,3343,Fort Worth,Cloudy,81,1
8,3351,Fort Worth,Showers,88,1
8,3358,Fort Worth,Cloudy,88,1
8,3361,Fort Worth,Showers,88,1
8,3373,Fort Worth,Light Rain,85,1
8,3387,Fort Worth,Light Rain,97,1
8,3398,Fort Worth,Cloudy,79,1
8,3399,Fort Worth,Cloudy,79,1
8,3418,Fort Worth,Cloudy,72,1
8,3424,Fort Worth,Sunny,58,1
8,3433,Fort Worth,Overcast,80,1
8,3435,Fort Worth,Overcast,86,1
8,3453,Fort Worth,Mostly Cloudy,68,1
8,3461,Fort Worth,Clear,67,1
8,3462,Fort Worth,Clear,72,1
8,3478,Fort Worth,Sunny,85,1
8,3483,Fort Worth,Sunny,76,1
8,3484,Fort Worth,Cloudy,70,1
8,3503,Fort Worth,Fair,89,1
8,3511,Fort Worth,Fair,80,1
8,3512,Fort Worth,Fair,77,1
8,3513,Fort Worth,Fair,77,1
8,3534,Houston,Cloudy,81,1
8,3544,Houston,Partly Cloudy,75,1
8,3546,Houston,Partly Cloudy,79,1
8,3547,Houston,Partly Cloudy,79,1
8,3549,Houston,Partly Cloudy,81,1
8,3568,Houston,Rain,92,1
8,3571,Houston,Cloudy,86,1
8,3584,Houston,Mostly Cloudy,83,1
8,3608,Houston,Cloudy,73,1
8,3623,Houston,Cloudy,69,1
8,3625,Houston,Cloudy,72,1
8,3627,Houston,Cloudy,69,1
8,3632,Houston,Cloudy,59,1
8,3634,Houston,Cloudy,61,1
8,3641,Houston,Cloudy,69,1
8,3643,Houston,Cloudy,72,1
8,3645,Houston,Cloudy,72,1
8,3650,Houston,Cloudy,75,1
8,3659,Houston,Cloudy,75,1
8,3666,Houston,Cloudy,70,1
8,3667,Houston,Cloudy,79,1
8,3674,Houston,Rain,93,1
8,3681,Houston,Rain,92,1
8,3693,Houston,Rain Fog;Mist,86,1
8,3705,Houston,Overcast,92,1
8,3719,Houston,Cloudy,89,1
8,3725,Houston,Cloudy,89,1
8,3727,Houston,Cloudy,86,1
8,3733,Houston,Rain,93,1
8,3764,Houston,Fog;Mist,90,1
8,3771,Houston,Light Rain,80,1
8,3773,Houston,Overcast,77,1
8,3775,Houston,Overcast,78,1
8,3784,Houston,Cloudy,77,1
8,3793,Houston,Intermittent Clouds,76,1
8,3794,Houston,Intermittent Clouds,76,1
8,3795,Houston,Cloudy,79,1
8,3796,Houston,Showers,79,1
8,3819,Houston,Mostly Cloudy,80,1
8,3839,Houston,Overcast,77,1
8,3856,Indianapolis,Cloudy,59,1
8,3860,Indianapolis,Mostly Sunny,55,1
8,3871,Indianapolis,Intermittent Clouds,70,1
8,3874,Indianapolis,Cloudy,70,1
8,3886,Indianapolis,Mostly Cloudy,51,1
8,3901,Indianapolis,A Few Clouds,68,1
8,3922,Indianapolis,Mostly Cloudy,41,1
8,3951,Indianapolis,Mostly Sunny,55,1
8,3954,Indianapolis,Mostly Sunny,55,1
8,3961,Indianapolis,Mostly Clear,73,1
8,3980,Indianapolis,Sunny,68,1
8,3983,Indianapolis,Sunny,58,1
8,4002,Indianapolis,Cloudy,84,1
8,4012,Indianapolis,Fair,78,1
8,4027,Indianapolis,Fog;Mist,84,1
8,4031,Indianapolis,Partly Sunny,73,1
8,4034,Indianapolis,Mostly Cloudy,40,1
8,4036,Indianapolis,Cloudy,54,1
8,4051,Indianapolis,Cloudy,76,1
8,4063,Indianapolis,Cloudy,59,1
8,4072,Indianapolis,Overcast,56,1
8,4090,Indianapolis,Overcast,54,1
8,4094,Indianapolis,Overcast,59,1
8,4096,Indianapolis,Overcast,62,1
8,4108,Indianapolis,Cloudy,81,1
8,4111,Indianapolis,Flurries,88,1
8,4121,Indianapolis,Flurries,78,1
8,4136,Indianapolis,Overcast,82,1
8,4149,Indianapolis,Overcast with Haze,81,1
8,4150,Indianapolis,Overcast with Haze,81,1
8,4153,Indianapolis,Overcast with Haze,78,1
8,4178,Jacksonville,Sunny,51,1
8,4182,Jacksonville,Cloudy,80,1
8,4186,Jacksonville,Mostly Clear,85,1
8,4193,Jacksonville,Intermittent Clouds,93,1
8,4199,Jacksonville,Sunny,100,1
8,4205,Jacksonville,Sunny,71,1
8,4212,Jacksonville,Mostly Cloudy,71,1
8,4219,Jacksonville,Mostly Cloudy,77,1
8,4227,Jacksonville,Mostly Cloudy,80,1
8,4231,Jacksonville,Overcast,83,1
8,4244,Jacksonville,Overcast,83,1
8,4259,Jacksonville,Cloudy,100,1
8,4280,Jacksonville,Cloudy,82,1
8,4292,Jacksonville,Cloudy,80,1
8,4306,Jacksonville,Sunny,61,1
8,4318,Jacksonville,Cloudy,100,1
8,4323,Jacksonville,Cloudy,93,1
8,4334,Jacksonville,Mostly Cloudy,80,1
8,4337,Jacksonville,Partly Cloudy,86,1
8,4341,Jacksonville,Overcast,89,1
8,4343,Jacksonville,Overcast,86,1
8,4359,Jacksonville,Mostly Cloudy,93,1
8,4372,Jacksonville,Cloudy,100,1
8,4377,Jacksonville,Rain,100,1
8,4389,Jacksonville,Overcast,87,1
8,4399,Jacksonville,Light Rain Fog;Mist,97,1
8,4430,Jacksonville,Cloudy,81,1
8,4442,Jacksonville,Sunny,62,1
8,4444,Jacksonville,Partly Sunny,58,1
8,4460,Jacksonville,Overcast,74,1
8,4462,Jacksonville,Overcast,77,1
8,4479,Jacksonville,Mostly Cloudy,67,1
8,4482,Las Vegas,Partly Cloudy,63,1
8,4484,Las Vegas,Mostly Clear,62,1
8,4486,Las Vegas,Intermittent Clouds,70,1
8,4488,Las Vegas,Intermittent Clouds,73,1
8,4500,Las Vegas,Intermittent Clouds,33,1
8,4501,Las Vegas,Intermittent Clouds,32,1
8,4543,Las Vegas,Mostly Cloudy,33,1
8,4554,Las Vegas,A Few Clouds,73,1
8,4569,Las Vegas,Intermittent Clouds,41,1
8,4571,Las Vegas,Intermittent Clouds,51,1
8,4576,Las Vegas,Intermittent Clouds,68,1
8,4584,Las Vegas,Mostly Clear,72,1
8,4629,Las Vegas,Partly Sunny,32,1
8,4632,Las Vegas,Clear,35,1
8,4634,Las Vegas,Clear,40,1
8,4637,Las Vegas,Clear,52,1
8,4645,Las Vegas,Mostly Clear,62,1
8,4646,Las Vegas,Mostly Clear,62,1
8,4666,Las Vegas,A Few Clouds,62,1
8,4668,Las Vegas,A Few Clouds,62,1
8,4672,Las Vegas,Partly Sunny,60,1
8,4680,Las Vegas,Intermittent Clouds,41,1
8,4694,Las Vegas,Intermittent Clouds,62,1
8,4697,Las Vegas,Mostly Cloudy,53,1
8,4698,Las Vegas,Intermittent Clouds,51,1
8,4701,Las Vegas,Intermittent Clouds,36,1
8,4703,Las Vegas,Intermittent Clouds,35,1
8,4717,Las Vegas,Mostly Cloudy,56,1
8,4726,Las Vegas,Mostly Cloudy,60,1
8,4727,Las Vegas,Mostly Cloudy,60,1
8,4739,Las Vegas,Intermittent Clouds,34,1
8,4758,Las Vegas,Mostly Clear,70,1
8,4764,Las Vegas,Mostly Sunny,44,1
8,4767,Las Vegas,Partly Sunny,31,1
8,4770,Las Vegas,Mostly Cloudy,36,1
8,4774,Las Vegas,Mostly Cloudy,48,1
8,4776,Las Vegas,Mostly Cloudy,52,1
8,4800,Los Angeles,Clear,74,1
8,4810,Los Angeles,Sunny,63,1
8,4811,Los Angeles,Sunny,58,1
8,4815,Los Angeles,Sunny,41,1
8,4832,Los Angeles,Clear,77,1
8,4850,Los Angeles,Sunny,44,1
8,4852,Los Angeles,Fair,54,1
8,4854,Los Angeles,Fair,56,1
8,4857,Los Angeles,Fair,56,1
8,4858,Los Angeles,Fair,56,1
8,4866,Los Angeles,Fair,77,1
8,4868,Los Angeles,Haze,83,1
8,4870,Los Angeles,Haze,79,1
8,4883,Los Angeles,Haze,42,1
8,4888,Los Angeles,Sunny,61,1
8,4899,Los Angeles,Cloudy,81,1
8,4900,Los Angeles,Partly Cloudy,82,1
8,4934,Los Angeles,Clear,83,1
8,4938,Los Angeles,Clear,82,1
8,4940,Los Angeles,Sunny,74,1
8,4941,Los Angeles,Sunny,63,1
8,4942,Los Angeles,Sunny,51,1
8,4944,Los Angeles,Sunny,46,1
8,4955,Los Angeles,Clear,77,1
8,4971,Los Angeles,Fair,47,1
8,4981,Los Angeles,Overcast,81,1
8,4993,Los Angeles,Sunny,71,1
8,4997,Los Angeles,Sunny,67,1
8,5014,Los Angeles,Partly Cloudy,87,1
8,5024,Los Angeles,Hazy Sunshine,60,1
8,5036,Los Angeles,Haze,81,1
8,5038,Los Angeles,Fog,86,1
8,5045,Los Angeles,Haze,84,1
8,5046,Los Angeles,Haze,80,1
8,5050,Los Angeles,Haze,77,1
8,5060,Los Angeles,Sunny,57,1
8,5075,Los Angeles,Clear,86,1
8,5076,Los Angeles,Clear,82,1
8,5092,Los Angeles,Fair,60,1
8,5115,Los Angeles,Fair,46,1
8,5118,Los Angeles,Fair,41,1
8,5121,Memphis,Cloudy,63,1
8,5132,Memphis,Sleet,86,1
8,5143,Memphis,Mostly Clear,75,1
8,5153,Memphis,Intermittent Clouds,77,1
8,5170,Memphis,Cloudy,53,1
8,5185,Memphis,Mostly Cloudy,78,1
8,5207,Memphis,Freezing Rain,85,1
8,5209,Memphis,Freezing Rain,88,1
8,5210,Memphis,Freezing Rain,88,1
8,5213,Memphis,Freezing Rain,85,1
8,5214,Memphis,Freezing Rain,88,1
8,5215,Memphis,Freezing Rain,85,1
8,5229,Memphis,Cloudy,84,1
8,5248,Memphis,Clear,77,1
8,5263,Memphis,Partly Sunny,66,1
8,5268,Memphis,Cloudy,55,1
8,5269,Memphis,Cloudy,55,1
8,5275,Memphis,Cloudy,62,1
8,5280,Memphis,Cloudy,62,1
8,5289,Memphis,Overcast,55,1
8,5296,Memphis,Overcast,63,1
8,5309,Memphis,Light Rain,73,1
8,5312,Memphis,Cloudy,72,1
8,5316,Memphis,Cloudy,59,1
8,5318,Memphis,Cloudy,67,1
8,5346,Memphis,Overcast,60,1
8,5352,Memphis,Overcast,73,1
8,5355,Memphis,Overcast,76,1
8,5378,Memphis,Cloudy,67,1
8,5381,Memphis,Cloudy,72,1
8,5385,Memphis,Clear,75,1
8,5388,Memphis,Clear,82,1
8,5393,Memphis,Clear,88,1
8,5400,Memphis,Intermittent Clouds,81,1
8,5409,Memphis,Overcast,70,1
8,5413,Memphis,Fair,76,1
8,5418,Memphis,Fair,82,1
8,5419,Memphis,Fair,78,1
8,5432,Memphis,Partly Cloudy,60,1
8,5439,Memphis,Overcast,50,1
8,5440,Milwaukee,Mostly Clear,47,1
8,5446,Milwaukee,Mostly Clear,57,1
8,5455,Milwaukee,Partly Sunny,51,1
8,5460,Milwaukee,Cloudy,45,1
8,5470,Milwaukee,Mostly Clear,61,1
8,5479,Milwaukee,Cloudy,64,1
8,5480,Milwaukee,Cloudy,67,1
8,5485,Milwaukee,Cloudy,54,1
8,5491,Milwaukee,Cloudy,55,1
8,5504,Milwaukee,Fair,61,1
8,5506,Milwaukee,Fair,67,1
8,5507,Milwaukee,A Few Clouds,64,1
8,5510,Milwaukee,Partly Cloudy,64,1
8,5513,Milwaukee,Overcast,67,1
8,5516,Milwaukee,Overcast with Haze,62,1
8,5517,Milwaukee,Overcast,55,1
8,5518,Milwaukee,Overcast,52,1
8,5522,Milwaukee,Overcast,53,1
8,5526,Milwaukee,Partly Cloudy,61,1
8,5527,Milwaukee,Partly Cloudy,64,1
8,5534,Milwaukee,Cloudy,58,1
8,5548,Milwaukee,Flurries,85,1
8,5573,Milwaukee,Mostly Cloudy,70,1
8,5581,Milwaukee,Partly Sunny,45,1
8,5614,Milwaukee,A Few Clouds,71,1
8,5617,Milwaukee,Fog;Mist,84,1
8,5619,Milwaukee,Fair with Haze,81,1
8,5620,Milwaukee,Fog;Mist,84,1
8,5632,Milwaukee,Partly Sunny,57,1
8,5636,Milwaukee,Cloudy,68,1
8,5643,Milwaukee,Flurries,86,1
8,5656,Milwaukee,Snow,92,1
8,5681,Milwaukee,Light Snow,92,1
8,5683,Milwaukee,Light Snow,92,1
8,5700,Milwaukee,Flurries,81,1
8,5709,Milwaukee,Cloudy,85,1
8,5721,Milwaukee,Cloudy,74,1
8,5723,Milwaukee,Cloudy,63,1
8,5726,Milwaukee,Partly Sunny,56,1
8,5727,Milwaukee,Partly Sunny,63,1
8,5751,Milwaukee,Overcast with Haze,75,1
8,5765,Nashville,Cloudy,58,1
8,5768,Nashville,Flurries,55,1
8,5786,Nashville,Mostly Clear,81,1
8,5791,Nashville,Fog,92,1
8,5792,Nashville,Fog,100,1
8,5807,Nashville,Intermittent Clouds,59,1
8,5808,Nashville,Intermittent Clouds,50,1
8,5855,Nashville,Sleet,92,1
8,5858,Nashville,Flurries,92,1
8,5868,Nashville,Cloudy,73,1
8,5873,Nashville,Cloudy,74,1
8,5888,Nashville,Clear,91,1
8,5905,Nashville,Sunny,42,1
8,5907,Nashville,Mostly Sunny,49,1
8,5916,Nashville,Mostly Clear,75,1
8,5928,Nashville,Overcast,70,1
8,5933,Nashville,Fair,67,1
8,5946,Nashville,Overcast,76,1
8,5953,Nashville,Cloudy,72,1
8,5956,Nashville,Cloudy,69,1
8,5960,Nashville,Cloudy,78,1
8,5970,Nashville,Showers,95,1
8,5971,Nashville,Rain;Snow mix,100,1
8,5974,Nashville,Showers,96,1
8,5975,Nashville,Showers,96,1
8,5978,Nashville,Fog,100,1
8,5984,Nashville,Mostly Cloudy,57,1
8,5988,Nashville,Overcast,76,1
8,5998,Nashville,Light Rain Fog;Mist,96,1
8,6011,Nashville,Fog;Mist,89,1
8,6018,Nashville,Cloudy,57,1
8,6021,Nashville,Cloudy,62,1
8,6026,Nashville,Cloudy,66,1
8,6029,Nashville,Cloudy,72,1
8,6038,Nashville,Cloudy,64,1
8,6063,Nashville,Overcast,70,1
8,6068,Nashville,Overcast,65,1
8,6075,Nashville,A Few Clouds,51,1
8,6118,New York,Clear,50,1
8,6157,New York,Fair,40,1
8,6188,New York,Cloudy,39,1
8,6192,New York,Partly Sunny,39,1
8,6196,New York,Cloudy,43,1
8,6197,New York,Cloudy,43,1
8,6215,New York,Sunny,51,1
8,6220,New York,Sunny,38,1
8,6223,New York,Mostly Sunny,32,1
8,6236,New York,Clear,58,1
8,6238,New York,Clear,63,1
8,6250,New York,Overcast,55,1
8,6260,New York,Fair,61,1
8,6274,New York,Sunny,36,1
8,6289,New York,Clear,46,1
8,6298,New York,Cloudy,43,1
8,6307,New York,Mostly Cloudy,38,1
8,6313,New York,Fair,45,1
8,6319,New York,Fair,47,1
8,6326,New York,Mostly Cloudy,45,1
8,6332,New York,Mostly Cloudy,40,1
