29,30,5872,2374,62,11350000,7735,3675,5445,113,2487,1680000000,,,201,40,928,20,19029
29,481,5506,4320,67,15182961,508,3566,4033,113,2487,1680000000,,92020000000,347,40,928,21,20029
37,109,117,106,55,13400000,81,83,76,143,111,600290000,,9690000000,,,22,1,37
37,109,117,106,55,13520098,81,83,76,143,111,600290000,,9690000000,,,22,2,1037
37,358,217,2359,129,13220000,2563,411,77,143,111,600290000,,9530000000,,,22,3,2037
37,109,3054,2408,67,13200000,1055,3068,1842,143,111,600290000,,9410000000,,,22,4,3037
37,503,5386,456,97,24579273,3727,3097,1875,143,111,600290000,,9440000000,,,22,5,4037
37,92,3533,4804,374,15406207,636,2653,3132,143,111,600290000,,9260000000,,,22,6,5037
37,560,3628,4229,289,17800000,1683,1157,3077,143,111,600290000,,8940000000,,,22,7,6037
37,365,5369,170,260,21520000,1000,5186,2151,143,111,600290000,,8820000000,,,22,8,7037
37,31,3124,562,5,15792768,1022,1358,590,143,111,600290000,,8800000000,,,22,9,8037
37,278,5331,805,296,27150000,2135,3386,393,143,111,600290000,,8450000000,,,22,10,9037
37,77,5879,6300,18,20640000,678,1108,3045,143,111,600290000,,8460000000,,,22,11,10037
37,39,5952,2104,321,20420000,5783,3318,5608,143,111,600290000,,8280000000,,,22,12,11037
37,366,402,2133,128,,678,1778,897,143,111,600290000,,,,,22,13,12037
37,544,7688,45,104,16389661,5169,3053,6218,143,111,600290000,,8430000000,,,22,14,13037
37,555,403,43,113,,2520,7336,5584,143,111,600290000,,,,,22,15,14037
37,3,5833,1379,121,,573,2460,1045,143,111,600290000,,9000000000,,,22,16,15037
37,617,9852,259,277,14150000,7913,7711,3528,143,111,600290000,,8860000000,,,22,17,16037
37,201,8095,4854,427,17350000,2264,5343,251,143,111,600290000,,8640000000,,,22,18,17037
37,817,2162,2246,290,16190000,1562,5851,4741,143,111,600290000,,,,,22,19,18037
37,409,8439,4063,107,16101307,1530,3045,1366,143,111,600290000,,8300000000,,,22,20,19037
37,5,8439,5051,2,16910000,2383,3318,5513,143,111,600290000,,8300000000,,,22,21,20037
38,7,122,109,58,1659407,83,86,79,146,113,188000000,,15190000000,,,184,1,38
38,7,122,109,58,1690000,83,86,79,146,113,188000000,,15190000000,,,184,2,1038
38,503,2993,2361,109,1250000,2564,2400,80,146,113,188000000,,15240000000,,,184,3,2038
38,214,4128,3368,316,1670000,2945,3069,1843,146,116,188000000,,15460000000,,,184,4,3038
38,177,5464,4094,36,1360000,3081,3638,2519,146,1887,188000000,,15550000000,,,184,5,4038
38,503,5252,4433,26,871494,4265,4159,3164,146,3566,188000000,,15600000000,,,184,6,5038
38,669,2520,5419,733,2050000,4171,4638,3165,146,3566,188000000,,14890000000,,,184,7,6038
38,341,6561,5949,915,2950000,5264,5187,4123,146,3566,188000000,,14360000000,,,184,8,7038
38,414,3555,6364,288,2518339,5734,5631,4532,146,2918,188000000,,14270000000,,,184,9,8038
38,916,6703,3728,463,3240000,462,5944,2111,146,2918,188000000,,13990000000,,,184,10,9038
38,511,9491,4367,233,2027685,395,6458,5303,146,2918,188000000,,14380000000,,,184,11,10038
38,194,9918,7316,564,1350000,6569,6713,5609,146,2918,188000000,,14130000000,,,184,12,11038
38,131,10255,7611,238,1470000,6996,6918,5906,146,2918,188000000,,14560000000,,,184,13,12038
38,297,10874,7890,414,2128048,7267,7129,6092,146,2918,188000000,,14150000000,,,184,14,13038
38,92,8618,8134,464,,7508,4991,6501,146,2918,188000000,,13890000000,,,184,15,14038
38,41,11506,2733,205,1520000,3914,7521,5027,146,8026,188000000,,14150000000,,,184,16,15038
38,159,6185,6773,538,1010000,2507,7712,6945,146,1239,188000000,,14000000000,,,184,17,16038
38,182,5842,5397,6,2165613,461,6656,7162,146,6239,188000000,,14010000000,,,184,18,17038
38,549,12346,5928,314,3177571,5379,3614,4059,146,6239,188000000,,,,,184,19,18038
38,45,8280,8834,317,5230839,6516,7747,7489,146,6239,188000000,,13690000000,,,137,20,19038
38,307,12849,9185,436,3424693,8141,7252,5685,146,925,188000000,,13540000000,,,137,21,20038
48,139,156,138,77,516044,105,106,99,183,148,85850000,548,7830000000,,,36,1,48
48,139,156,138,77,519403,105,106,99,183,148,85850000,548,7830000000,,,36,2,1048
48,291,3016,2373,42,532393,2572,2408,100,183,148,85850000,5237,7870000000,,,36,3,2048
48,179,4394,3381,58,544820,3190,3077,1852,183,148,85850000,942,7940000000,,,36,4,3048
48,314,5481,4105,42,347715,3736,3645,2526,183,148,85850000,6110,7980000000,,,36,5,4048
48,317,6417,4810,116,221792,4273,4165,3177,183,148,85850000,4084,7980000000,,,36,6,5048
48,318,2837,4476,743,214629,4764,4648,3178,183,148,85850000,428,7850000000,,,36,7,6048
48,369,7865,5953,103,311776,5269,4648,4128,183,148,85850000,4088,7840000000,,,36,8,7048
48,219,3318,6370,32,260511,5737,5634,4534,183,148,85850000,4765,7850000000,,,36,9,8048
48,141,8982,6704,480,297627,536,5950,2002,183,148,85850000,3821,7720000000,,,36,10,9048
48,269,6607,7058,259,366118,5800,6461,5307,183,148,85850000,4060,7800000000,,,36,11,10048
48,66,8118,7322,575,220835,6720,6717,5612,183,148,85850000,3982,7710000000,,,36,12,11048
48,379,10449,6494,389,229239,7000,6922,5912,183,148,85850000,3102,7910000000,,,36,13,12048
48,29,10877,7896,269,171203,7271,4648,6222,183,148,85850000,4088,7840000000,,,36,14,13048
48,304,11210,8139,157,278590,7510,7340,6503,183,148,85850000,8143,7950000000,,,36,15,14048
48,147,9503,8171,184,203284,7711,7524,6742,183,148,85850000,2397,7910000000,,,36,16,15048
48,474,8624,6705,203,289716,7916,7715,6512,183,148,85850000,576,7910000000,,,36,17,16048
48,414,12075,8721,229,298672,8065,2669,7164,183,148,85850000,4535,7860000000,,,36,18,17048
48,165,8084,4375,701,446138,8195,828,7328,183,148,85850000,9698,7680000000,,,36,19,18048
48,1087,12616,9041,1415,1660469,8350,8162,4676,183,148,85850000,1047,7240000000,,,36,20,19048
48,590,12850,9187,740,1078726,8498,5483,7650,183,148,85849000,,7050000000,,,145,21,20048
76,182,248,215,107,6190000,166,170,157,292,229,,813,,,,335,1,76
76,182,248,215,107,6220000,166,170,157,292,229,,813,28570000000,,,335,2,1076
76,260,3049,2403,374,5400267,2588,2430,158,292,229,,4965,,,,335,3,2076
76,118,1785,3403,37,6240000,895,2332,1872,292,229,,4055,,,,335,4,3076
76,347,3313,881,52,5450000,120,2827,2546,292,229,,2046,,,,335,5,4076
76,339,5824,4825,81,4530000,4287,3566,3208,292,229,,4798,,,,335,6,5076
76,4,4139,3684,583,5750000,4774,4668,3209,292,229,,4377,,,,335,7,6076
76,33,2814,5963,116,5340000,3772,2133,649,292,229,,1328,,,,335,8,7076
76,359,2618,6383,243,5290000,3327,5641,2090,292,229,,3199,,,,335,9,8076
76,109,7216,1008,225,6690000,6035,5969,1663,292,229,,1011,,,,335,10,9076
76,7,8843,2144,287,7040000,6211,6467,5313,292,229,,47,,,,335,11,10076
76,339,9906,3926,277,4930000,2244,1495,1415,292,229,,46,,,,335,12,11076
76,340,6955,2615,4,5500000,569,5289,5899,292,229,,107,,,,335,13,12076
76,350,7217,5925,117,5880000,283,2255,3870,292,229,,963,,,,335,14,13076
76,1190,6247,656,135,77619883,286,3160,6508,292,229,,517,,,,335,15,14076
76,542,9183,4022,328,18096111,1938,682,3978,292,229,,312,,,,,16,15076
76,258,3303,655,430,9120000,6038,5665,5420,292,8391,,,,,,260,17,16076
76,580,6717,5959,294,9450000,6746,4076,5634,292,8391,,,,,,260,18,17076
76,1336,5822,8675,714,12210000,1075,5133,7332,292,8391,,,,,,260,19,18076
76,351,203,5329,347,9870000,4993,8166,3842,292,8391,,,,,,260,20,19076
76,219,6704,3869,12,9765956,6581,546,7654,292,1977,,,26490000000,,,260,21,20076
79,101,261,224,16,56480000,173,177,162,303,237,5500185000,,87230000000,,76,232,1,79
79,101,261,224,16,65140000,173,177,162,303,237,5500185000,,87230000000,85,76,232,2,1079
79,239,3054,2408,140,43500000,2514,2431,1729,303,237,5500185000,,86190000000,,76,232,3,2079
79,74,1158,2227,78,42432772,3211,3097,1875,303,237,5500185000,,85580000000,,76,232,4,3079
79,357,214,4130,179,69600000,143,2421,2548,303,237,5500185000,,87450000000,,76,232,5,4079
79,271,5385,27,369,49760000,1055,793,133,303,237,5500185000,,86570000000,,76,232,6,5079
79,523,3533,1004,321,43134290,636,598,132,303,237,5500185000,5968,84870000000,,76,232,7,6079
79,16,4428,5862,47,87330000,1861,5202,3077,303,237,5500185000,,85800000000,,76,232,8,7079
79,413,7113,182,5,47134125,665,1092,4548,303,237,5500185000,,85640000000,,76,232,9,8079
79,72,3533,1796,199,48320000,5327,4600,4077,303,237,5500185000,5968,84870000000,,76,232,10,9079
79,9,1927,3686,32,54238076,2243,3097,3077,303,237,5500185000,,85750000000,,76,232,11,10079
79,482,2476,6126,202,44750000,5404,6057,5617,303,237,5500185000,,84900000000,,76,232,12,11079
79,313,3323,1004,17,57420000,2243,5202,5499,303,237,5500185000,,86130000000,,76,232,13,12079
79,176,5513,4130,32,59660000,173,3213,2006,303,237,5500185000,,87010000000,,76,232,14,13079
79,22,2412,3841,20,,3888,849,4272,303,237,5500185000,,89930000000,,76,232,15,14079
79,73,552,7189,79,48186375,5101,1440,4133,303,237,5500185000,,90530000000,,76,232,16,15079
79,184,2907,4193,104,33730000,4559,1751,5178,303,237,5500185000,,89540000000,,76,232,17,16079
79,171,1883,3232,22,39145431,1728,2803,5470,303,237,5500185000,,89540000000,77,76,232,18,17079
79,743,852,1232,98,79910000,2869,3213,4013,303,237,5500185000,,86300000000,,76,232,19,18079
79,3,8428,5079,49,78720000,8316,4360,505,303,237,5500185000,,88060000000,78,76,232,20,19079
79,412,3222,3304,90,66040000,3818,848,5529,303,237,5500185000,,87840000000,78,76,232,21,20079
88,58,292,251,113,2930000,192,197,180,340,262,294861000,939,10810000000,,87,122,1,88
88,58,292,251,113,2942038,192,197,180,340,262,294861000,939,10810000000,210,87,122,2,1088
88,563,3065,2421,7,1944397,367,2436,181,3576,262,294861000,1834,10790000000,210,87,122,3,2088
88,435,4016,3412,141,2620000,367,63,1880,3576,262,294861000,4136,10750000000,,87,122,4,3088
88,434,5518,3161,50,3020000,3758,3660,1508,4743,262,294861000,2985,10780000000,,87,122,5,4088
88,434,4108,3695,50,1802441,4294,1546,3217,4743,262,294861000,3030,10800000000,210,87,122,6,5088
88,1022,7198,2625,431,2658656,4777,4673,2383,4743,262,294861000,2401,,,87,122,7,6088
88,745,7055,5964,472,5130000,4627,4058,4140,4743,262,294861000,5323,10170000000,,87,122,8,7088
88,171,2196,3471,18,3059902,2950,5648,4552,4743,262,294861000,,10170000000,,87,122,9,8088
88,155,3999,6478,81,2030000,6041,5974,4959,4743,262,294861000,,10100000000,,87,348,10,9088
88,219,3600,5777,97,1410000,707,743,2335,4743,262,294861000,,,345,87,348,11,10088
88,445,2203,7332,462,1588815,3728,607,5619,4743,262,294861000,819,9920000000,,87,348,12,11088
88,201,1209,6391,227,1864236,740,6780,4626,4743,262,294861000,3893,10160000000,,87,348,13,12088
88,155,2733,286,81,1492125,2444,4647,742,4743,262,294861000,4416,10090000000,,87,348,14,13088
88,348,2418,896,94,,7329,2069,2991,4743,262,,11661,10170000000,,87,348,15,14088
88,414,4002,2823,243,1131941,7720,174,3996,4743,262,,4418,10110000000,,87,348,16,15088
88,31,8995,3919,124,1630000,6049,5987,6953,4743,262,,4809,10130000000,345,87,348,17,16088
88,214,3524,3167,288,1570000,3826,1530,5983,4743,262,295120000,4997,9980000000,,87,348,18,17088
88,206,8273,3125,228,3070000,3053,3366,3576,4743,262,295120000,830,9820000000,,87,348,19,18088
88,105,2004,543,131,2949932,3826,1731,5844,4743,262,295120000,4645,9990000000,,87,348,20,19088
88,498,4559,1645,67,1862612,6281,449,1259,4743,262,295120000,9930,9930000000,,87,348,21,20088
100,112,324,285,127,1383356,220,225,207,398,303,190480000,,7300000000,129,52,248,1,100
100,112,324,285,127,1432096,220,225,207,398,303,190480000,,7300000000,128,52,248,2,1100
100,14,2235,2432,291,1550000,2602,2442,208,398,303,190480000,207,7220000000,128,52,248,3,2100
100,310,4433,3421,32,1460000,3221,1453,1418,398,306,190480000,,7250000000,129,52,248,4,3100
100,70,28,1782,74,1540000,3766,3671,2557,398,306,190480000,,7310000000,249,52,248,5,4100
100,90,3986,4838,514,1429694,4302,4181,21,398,306,190480000,,7210000000,128,52,248,6,5100
100,797,4741,5450,183,1300000,4783,1663,3230,398,306,190480000,205,7140000000,129,52,248,7,6100
100,1512,1215,5559,678,16410000,5290,1927,2712,398,306,190480000,2557,6270000000,310,52,248,8,7100
100,234,8525,6055,514,7390000,4311,5341,746,398,306,190480000,,6170000000,,52,248,9,8100
100,348,2763,2660,292,5600000,227,5983,4963,398,306,190480000,,6100000000,104,52,248,10,9100
100,264,8698,7072,74,2790000,6457,6471,5321,398,306,190480000,,6160000000,762,52,248,11,10100
100,266,2661,4119,276,3160000,2535,6231,5158,398,306,190480000,,6090000000,106,52,248,12,11100
100,463,670,6480,132,3034921,867,4192,1692,398,306,190480000,,6260000000,735,52,248,13,12100
100,229,2778,1395,202,3040000,7282,1641,2920,398,306,190480000,,6230000000,154,52,248,14,13100
100,88,1134,3848,114,,598,7345,4792,398,306,190480000,236,6350000000,466,52,248,15,14100
100,97,2220,5488,59,3126132,5900,3418,97,398,306,190480000,,6500000000,700,52,248,16,15100
100,266,668,3027,183,1790000,1082,2134,6955,398,306,190480000,2342,6420000000,102,52,248,17,16100
100,372,3999,1647,120,3823482,1502,1518,5146,398,306,190480000,,6520000000,155,52,248,18,17100
100,3,2278,4219,225,5126904,3801,2625,2335,398,306,190480000,235,6390000000,273,52,248,19,18100
100,116,2004,2640,49,3660000,3870,607,6789,398,306,190480000,,6450000000,152,52,248,20,19100
100,322,5585,7765,78,4380000,801,5855,1259,398,306,190480000,,6430000000,155,52,248,21,20100
102,9,333,290,48,4867103,224,232,211,406,312,317270000,,9590000000,117,3,,1,102
102,9,333,290,48,4875345,224,232,211,406,314,317270000,,9590000000,117,3,,2,1102
102,184,3094,2435,74,5990000,2604,2444,212,406,314,317270000,,9700000000,117,3,,3,2102
102,34,4438,1,287,5300000,185,3111,1889,406,314,317270000,,9540000000,221,3,,4,3102
102,650,5533,135,50,3997797,1965,3673,2559,406,3618,317270000,,9560000000,117,3,,5,4102
102,817,6444,4840,320,6155756,3107,4183,3232,406,2779,317270000,,9200000000,117,3,,6,5102
102,384,3721,5451,583,7580000,4786,2766,3233,406,4420,317270000,,8850000000,220,3,,7,6102
102,118,2294,4546,83,5490000,5293,2575,2196,406,4420,317270000,,8770000000,411,3,,8,7102
102,198,5039,6388,97,6220000,4391,5652,4556,406,4420,317270000,,8790000000,514,3,,9,8102
102,77,3824,520,90,5890000,5243,3406,2872,406,4420,317270000,,8780000000,514,3,,10,9102
102,374,9509,914,369,4383069,1359,6473,5323,406,4420,317270000,,8730000000,514,3,,11,10102
102,1146,7626,7336,518,5052287,6732,941,5623,406,4420,317270000,,8460000000,514,3,,12,11102
102,214,561,3520,122,3669699,4635,1361,4374,406,1798,317270000,,8580000000,219,3,,13,12102
102,347,8865,38,347,3450000,3669,7140,1215,406,1798,317270000,,8470000000,222,3,,14,13102
102,636,3823,1638,163,5780000,7522,1534,6516,406,8057,317270000,,8870000000,219,3,,15,14102
102,239,11517,4284,46,5010000,6277,591,2247,406,6197,317270000,,8950000000,411,3,,16,15102
102,322,7152,3795,116,4480000,5671,5901,6957,406,208,317270000,,8920000000,411,3,,17,16102
102,77,640,8585,14,2327957,1886,7362,5245,406,2405,317270000,,8930000000,411,3,,18,17102
102,1033,4353,4082,504,8740000,4947,3727,1648,406,2405,317270000,,8600000000,222,3,,19,18102
102,114,36,3826,347,2754885,5791,4235,5077,406,815,317270000,,8490000000,222,3,224,20,19102
102,269,2720,1775,374,4740000,2762,4218,1975,406,815,,,8390000000,219,3,,21,20102
110,86,362,311,110,8700000,242,247,227,439,337,371110000,1165,20160000000,,,354,1,110
110,86,362,311,110,8720000,242,247,227,439,337,371110000,1165,20160000000,,,354,2,1110
110,465,251,2445,397,4732088,642,2450,228,439,337,371110000,4583,20020000000,,,354,3,2110
110,103,345,854,291,4140000,933,3118,1896,439,337,371110000,6669,19850000000,,,354,4,3110
110,428,2095,4150,152,4094165,3772,840,838,439,504,371110000,3836,20000000000,,,354,5,4110
110,28,4139,815,185,5137904,4308,4189,3245,439,504,371110000,3134,19850000000,,,354,6,5110
110,1022,7215,5458,428,5132190,3347,4682,649,439,504,371110000,7224,19510000000,,,354,7,6110
110,269,2868,5977,229,5240000,2690,5216,4151,439,504,371110000,1311,19290000000,,,354,8,7110
110,205,8530,2144,269,5040000,3835,5654,2185,439,504,371110000,3463,19010000000,,,354,9,8110
110,720,8959,1891,589,8430000,2413,5991,4968,439,504,371110000,7432,18420000000,,,354,10,9110
110,444,6995,6775,92,5369406,1165,6475,5297,439,504,371110000,4862,18800000000,,,354,11,10110
110,116,9576,2230,267,4880000,5128,4849,5624,439,504,371110000,1869,18620000000,,,354,12,11110
110,850,5697,7626,214,4380000,3388,6934,5931,439,504,371110000,2847,19220000000,,,354,13,12110
110,235,2616,5383,470,4930000,7287,5077,3400,439,504,371110000,794,18570000000,,,354,14,13110
110,178,313,418,374,,7524,4676,6518,439,504,372390000,4142,18460000000,,,354,15,14110
110,276,1745,8353,11,4950175,7724,5752,5605,439,504,372390000,5063,18960000000,,,354,16,15110
110,337,11033,7227,572,4050000,4748,6965,6959,439,504,372390000,5096,18480000000,,,354,17,16110
110,154,9576,5641,122,4770000,1228,4955,6834,439,504,372390000,1869,18620000000,,,354,18,17110
110,2645,5431,8877,222,9570000,7396,3187,5931,439,504,372390000,4640,,,,354,19,18110
110,350,774,2931,15,9140000,3120,1538,451,439,504,372390000,4143,17780000000,,,354,20,19110
110,127,2132,3418,183,5540000,8503,4751,452,439,504,372390000,6891,17640000000,,,354,21,20110
112,165,370,316,136,1345909,246,251,231,444,342,,,,,,160,1,112
112,165,370,316,136,1357295,246,251,231,444,342,,1187,6320000000,,,160,2,1112
112,650,2458,2446,13,2425199,2608,2451,232,444,342,,,,,,160,3,2112
112,270,4449,1213,294,1489477,3230,3119,1549,444,342,,,,,,160,4,3112
112,714,5357,4153,217,2060000,304,3679,2568,444,3579,,,,,,160,5,4112
112,308,3089,4847,288,1040000,2022,3949,3246,444,1789,,6056,,,,160,6,5112
112,361,2038,5083,320,1620000,4790,4683,1888,444,4425,,,,,,160,7,6112
112,134,7898,4646,395,1330000,981,5218,4153,444,4425,,,,,,160,8,7112
112,158,1117,628,205,1308011,1201,5052,4560,444,1727,,,,,,160,9,8112
112,5,1117,6728,2,1350000,4785,4278,4970,444,1304,,,,,,160,10,9112
112,482,6937,6665,393,1550000,2215,6476,4970,444,1304,,,,,,160,11,10112
112,176,6348,3034,291,3725183,6266,518,5625,444,1304,,,,,,160,12,11112
112,119,2460,3689,28,1600000,7012,5053,5932,444,2514,143564000,,,,,160,13,12112
112,31,6937,2434,116,773788,4397,124,2397,444,2514,143564000,,,,,160,14,13112
112,320,330,1214,18,,6834,4994,5625,444,2514,143564000,,,,,160,15,14112
112,356,5259,7657,151,1191183,1201,5052,6749,444,2514,143564000,,,,,160,16,15112
112,61,9237,5082,9,1528464,7926,5068,3000,444,2514,143564000,,,,,160,17,16112
112,361,1320,3388,316,2583027,2910,6728,7171,444,2514,143564000,,6711617000,,,160,18,17112
112,265,4250,4890,462,1040000,3137,3466,819,444,2514,143564000,,,,,160,19,18112
112,31,4346,5838,116,891038,2504,8172,7500,444,2514,143564000,,,,,160,20,19112
112,340,11295,816,13,1761717,6445,3218,7658,444,2514,143564000,,6620000000,,,160,21,20112
121,104,397,340,142,816385,264,271,249,477,364,116960000,1276,9510000000,164,101,437,1,121
121,104,397,340,142,822180,264,271,249,477,364,116960000,1276,9510000000,164,101,437,2,1121
121,474,3122,2459,103,939106,2614,2458,250,477,364,116960000,1279,9500000000,271,101,437,3,2121
121,736,2996,3434,140,1240000,3235,3123,1905,477,364,116960000,2605,9480000000,271,101,437,4,3121
121,569,397,4158,57,2460000,3651,3680,2573,477,364,116960000,1276,9510000000,24,101,437,5,4121
121,313,6458,4852,401,1720000,4314,4195,250,477,364,116960000,1278,9370000000,164,101,437,6,5121
121,62,7227,5463,575,1440000,4794,4688,3253,477,364,116960000,503,9240000000,164,101,437,7,6121
121,410,7903,5980,202,1240000,5301,5219,4155,477,364,116960000,2361,9220000000,163,101,437,8,7121
121,481,8254,6394,374,883794,5751,5658,4565,477,364,116960000,2068,9180000000,161,101,437,9,8121
121,406,8297,6733,275,979803,6058,5995,1591,477,364,116960000,1031,9100000000,161,101,437,10,9121
121,494,9510,7081,198,1120000,6466,6479,4793,477,364,116960000,936,9080000000,141,101,437,11,10121
121,419,9962,7341,294,,6738,6729,5627,477,364,116960000,883,9030000000,141,101,437,12,11121
121,400,10469,7632,20,856981,7016,6935,5934,477,364,116960000,3084,9090000000,346,101,437,13,12121
121,414,10891,7909,552,819060,7289,7145,6240,477,364,116960000,2066,9030000000,141,101,437,14,13121
121,154,11218,8151,131,772531,7526,7349,6519,477,364,116960000,495,9100000000,346,101,437,15,14121
121,147,9816,2079,179,723356,7725,6729,6752,477,364,116960000,2242,9140000000,141,101,437,16,15121
121,41,11825,8568,463,1460000,6309,7722,6960,477,364,116960000,2241,8970000000,141,101,437,17,16121
121,65,5652,8727,242,1270000,8072,5788,7172,477,364,116960000,3377,9070000000,412,101,437,18,17121
121,439,12356,1530,172,1230000,4365,8032,7340,477,364,116960000,,8810000000,141,101,437,19,18121
121,270,6622,8552,70,1015453,8358,8173,7501,477,364,116960000,232,8910000000,652,101,437,20,19121
121,228,9493,9192,276,1323869,8504,4837,7659,477,364,116960000,2276,8860000000,160,101,437,21,20121
