9026,Mostly Cloudy
9034,Fair
9052,mostly cloudy
9066,light rain
9069,Overcast
9076,light rain
9079,Showers
9084,Mist
9109,Partly Sunny
9124,mostly cloudy
9130,Mostly Cloudy
9133,Overcast
9143,Lt Rain
9149,Mostly Cloudy
9151,Overcast
9159,light rain
9166,light rain
9178,Sunny
9194,Overcast
9223,Some Clouds
9224,Clear
9230,mostly cloudy
9236,Rain
9248,light rain
9251,Mostly Cloudy
9252,Mostly Cloudy
9268,Partly Cloudy
9280,Mostly Clear
9293,mostly cloudy
9296,mostly cloudy
9303,clear sky
9308,Mostly Sunny
9321,clear sky
9325,Partly Cloudy
9351,Mostly Cloudy
9372,Winter Weather AdvisoryCloudy
9379,Winter Weather AdvisoryCloudy
9385,Heavy Snow
9390,light snow
9394,light snow
9423,clear sky
9425,Cloudy
9427,Overcast
9434,Winter storm watchCloudy
9466,Fair
9485,Some Clouds
9492,Winter Weather AdvisoryCloudy
9493,Winter Weather AdvisoryCloudy
9506,Mostly Cloudy
9516,Mostly Cloudy
9517,Mostly Cloudy
9520,Mostly Cloudy
9553,Short term forecastSnow
9554,Fog And Mist
9557,Fog And Mist
9558,Light Snow
9559,Fog And Mist
9560,Mostly Cloudy
9566,Partly Cloudy
9584,Fog/Mist
